datetime,demand,gen_cost_marg,gen_cost_tot,co2_marg,co2_tot,so2_marg,so2_tot,nox_marg,nox_tot,dmg_easiur,biomass_mix,coal_mix,gas_mix,geothermal_mix,hydro_mix,nuclear_mix,oil_mix,marg_gen,coal_mix_marg,marg_gen_fuel_type,mmbtu_coal,mmbtu_gas,mmbtu_oil
2017-08-22 13:00:00,61025.0,80.8953592552601,3621741.046133459,1009.4551551510988,35089632.82498529,3.3433212465409934,19937.99570638474,0.6681705919783449,15231.48087646681,246425.10382701337,79.0,15365.045753194368,45580.95424680563,0.0,0.0,0.0,0.0,0,1.0,coal,149619.8676895137,384183.39258132776,0.0
2017-08-22 14:00:00,60911.0,80.8953592552601,3612518.9751783595,1009.4551551510988,34974554.93729807,3.3433212465409934,19556.857084279065,0.6681705919783449,15155.309428981278,243921.2393569999,79.0,15251.045753194368,45580.95424680563,0.0,0.0,0.0,0.0,0,1.0,coal,148410.36969567425,384183.39258132776,0.0
2017-08-22 15:00:00,59333.0,80.08366485456251,3485327.7914452604,975.8795784438774,33431509.91305776,0.18823528321272226,15877.613801570804,0.7353351022134742,14130.658279172423,210260.8294687394,79.0,13788.045753194368,45465.95424680563,0.0,0.0,0.0,0.0,0,1.0,coal,133275.1046955993,382696.65982270706,0.0
2017-08-22 16:00:00,59045.0,79.64720894736355,3462311.6861476866,996.2272777157738,33148219.278518256,0.10891248785936285,15832.123918223135,0.4571844324157459,13949.465617131034,209656.42982013238,79.0,13500.045753194368,45465.95424680563,0.0,0.0,0.0,0.0,0,1.0,coal,130257.12772423438,382696.65982270706,0.0
2017-08-22 17:00:00,58612.0,79.64720894736355,3427824.444673478,996.2272777157738,32716852.867267326,0.10891248785936285,15784.964810980031,0.4571844324157459,13751.504757895016,209019.9906449465,79.0,13067.045753194368,45465.95424680563,0.0,0.0,0.0,0.0,0,1.0,coal,125723.25689090104,382696.65982270706,0.0
2017-08-22 18:00:00,56697.0,78.76185286853863,3275975.808770909,686.0313136893958,31121327.43935791,0.0034658197562872704,13575.305300154212,0.06353998962924554,12871.869970235415,192813.81131978746,79.0,12121.0,44497.0,0.0,0.0,0.0,0.0,0,0.0,gas,116170.58813816801,370547.8886830888,0.0
2017-08-22 19:00:00,54055.0,77.76759968884768,3069512.832744507,972.6331855446906,28799093.88747802,3.554887970912385,8881.72304901715,0.30030658617305606,11636.680850027657,159742.72622151018,79.0,10268.045753194368,43707.95424680563,0.0,0.0,0.0,0.0,0,1.0,coal,97668.80462600673,361045.5175113432,0.0
2017-08-22 20:00:00,49502.0,76.18950091896407,2719992.2838799953,607.7552141290727,24961595.240343504,0.003070852965747703,6388.682410700236,0.9195313659793815,9076.052939456407,129957.28659093216,79.0,7388.0,42035.0,0.0,0.0,0.0,0.0,0,0.0,gas,69051.93533797484,341740.13464911195,0.0
2017-08-22 21:00:00,45268.0,74.1978117516234,2401802.9106978583,921.8061006779321,21826566.890004132,0.45562024733914963,3959.0736322994776,0.2897470432023954,7579.39655314472,73710.08001026,79.0,5671.661408723949,39517.338591276035,0.0,0.0,0.0,0.0,0,1.0,coal,52547.607967332064,314018.1557874692,0.0
2017-08-22 22:00:00,41060.0,72.02410485655224,2094503.8669768944,905.3305937109668,18912902.710310917,0.5519046609963847,3138.066913435653,0.3754222885543147,5101.802860560537,60371.06235759197,79.0,4369.154963922021,36611.84503607797,0.0,0.0,0.0,0.0,0,1.0,coal,40393.398670936585,281998.8510650491,0.0
