datetime,demand,gen_cost_marg,gen_cost_tot,co2_marg,co2_tot,so2_marg,so2_tot,nox_marg,nox_tot,dmg_easiur,biomass_mix,coal_mix,gas_mix,geothermal_mix,hydro_mix,nuclear_mix,oil_mix,marg_gen,coal_mix_marg,marg_gen_fuel_type,mmbtu_coal,mmbtu_gas,mmbtu_oil
2017-12-21 09:00:00,44400.0,42.750932775919736,1641626.5998322624,629.0838460486286,19659226.786857016,0.3056974181082864,1970.2092101530193,0.40615211607732155,4588.951125097099,65225.32391038805,0.0,4557.006653068797,39842.993346931195,0.0,0.0,0.0,0.0,0,0.5,gas,42975.745898236644,290365.8585584252,0.0
2017-12-21 10:00:00,43152.0,42.43768959953898,1588407.8981189907,857.5164497074426,19009160.18093347,0.41735188496804165,1888.2909364477728,0.7752452927450839,4347.517134584682,61465.831819562656,0.0,4293.781402970326,38858.21859702967,0.0,0.0,0.0,0.0,0,1.0,coal,40609.27473324039,282360.78077892447,0.0
2017-12-21 11:00:00,42080.0,42.19840458060154,1543053.3240213012,640.1947447709442,18564881.859917358,0.27754646211917466,1884.3412236313752,0.415385568456914,4278.786346211933,60734.058002832746,0.0,4254.7,37825.299999999996,0.0,0.0,0.0,0.0,0,0.5,gas,40273.70123438309,274667.8902430831,0.0
2017-12-21 12:00:00,41156.0,41.85340356054531,1504247.4141314,646.5728297768503,18087293.43751256,0.26466072374684496,1817.8403226628022,0.3985874600845484,4133.913350403353,58724.00562098723,0.0,4042.2,37113.799999999996,0.0,0.0,0.0,0.0,0,0.5,gas,38320.32446211815,269251.4209727705,0.0
2017-12-21 13:00:00,40016.0,41.57359843199419,1456675.100349567,625.3623296127708,17570588.33831045,0.25752462103307366,1798.3083050945077,0.3848715532249393,4036.7419689399744,56537.34256197949,0.0,3952.7984283393776,36063.20157166062,0.0,0.0,0.0,0.0,0,0.5,gas,37529.17613913285,261068.83029307378,0.0
2017-12-21 14:00:00,40537.0,41.714549715996895,1478358.7203047683,866.8318092282536,17741572.726746462,0.40118769110977115,1747.1001708315237,0.698979414778516,3990.839622984811,55541.560108134756,0.0,3861.6179406079477,36675.382059392046,0.0,0.0,0.0,0.0,0,1.0,coal,36668.420873682204,265736.0715564816,0.0
2017-12-21 15:00:00,42478.0,42.269985967016495,1559849.2625815752,646.8968678366434,18724320.538740203,0.2775808374165036,1885.254688892321,0.41167668494870463,4297.6407607127485,60817.678827785305,0.0,4254.896700344852,38223.103299655144,0.0,0.0,0.0,0.0,0,0.5,gas,40275.54738647426,277621.2828743741,0.0
2017-12-21 16:00:00,47891.0,45.166731785372995,1795601.1606524757,627.2439570895287,21851494.522193346,0.008218431818186614,2899.201942351586,0.0854156895380554,5890.507910416072,89857.8838944548,0.0,6084.5406429480645,41806.45935705193,0.0,0.0,0.0,0.0,0,0.5,gas,57464.399617205774,305933.97350786044,0.0
2017-12-21 17:00:00,53034.0,46.90246951005365,2033075.9091495199,860.5650474254919,26000693.104000166,0.23163519237933056,4072.2725488951583,1.1191068398021684,8988.378304398564,145395.97851747798,0.0,9718.632439769295,43315.3675602307,0.0,0.0,0.0,0.0,0,1.0,coal,93877.50065031809,319180.848776229,0.0
2017-12-21 18:00:00,54218.0,47.09572675412443,2088705.367125401,557.4923205128205,27009764.30879529,0.0028200384615384615,4490.3347603359025,0.07434204048582997,10003.350909271747,161433.53480017534,0.0,10589.0,43628.99999999999,0.0,0.0,0.0,0.0,0,0.0,gas,102760.80070467871,322395.1917219834,0.0
2017-12-21 19:00:00,53579.0,46.90246951005365,2059213.4852923255,975.6065864693672,26558702.872130744,0.5175482330192368,4415.433861072734,1.1531399414207573,9629.773270776828,156833.58577221786,0.0,10268.870799052873,43310.12920094711,0.0,0.0,0.0,0.0,0,1.0,coal,99801.4545804695,319138.0992093799,0.0
2017-12-21 20:00:00,52665.0,46.49669721985334,2016529.9038771351,890.2389347041551,25754479.2558398,0.30196036195667986,4113.862075984947,1.003606907117168,8781.083463011368,144559.38655131534,0.0,9417.631094151331,43247.36890584865,0.0,0.0,0.0,0.0,0,1.0,coal,91518.06948046986,318610.67918031925,0.0
2017-12-21 21:00:00,51153.0,45.96623657283703,1946562.4570442424,977.65773978159,24519157.8771604,0.4031682413876004,3687.109208804839,0.6195904847066867,8064.00146949179,128177.49003639311,0.0,8415.632439769292,42737.3675602307,0.0,0.0,0.0,0.0,0,1.0,coal,80884.81263217026,314402.21307204914,0.0
2017-12-21 22:00:00,49680.0,45.166731785372995,1879266.5303330682,805.0490749891179,23559606.843220714,0.1812729794795333,3540.427937243104,0.5144309372809981,7520.0061275806165,118484.27568599775,0.0,7885.472162890916,41794.527837109075,0.0,0.0,0.0,0.0,0,0.5,gas,75554.84859120529,305798.97771060857,0.0
2017-12-21 23:00:00,47689.0,43.78017816101392,1790257.332325184,646.6761535397504,22139391.795083664,0.19941416076734328,2938.1453060887407,0.43574134380266577,6542.271281990978,100991.63374002647,0.0,6699.139118244638,40989.860881755354,0.0,0.0,0.0,0.0,0,0.5,gas,64321.63504044943,299068.67245542194,0.0
2017-12-22 00:00:00,46746.0,43.308987005037345,1749192.9240755918,985.6435768302183,21581042.772888973,1.9660352403591328,2551.5789769590792,1.3077582735746975,6181.668708592916,92433.766076414,0.0,6316.472206827751,40429.527793172245,0.0,0.0,0.0,0.0,0,1.0,coal,60815.97366720939,294874.13014117535,0.0
2017-12-22 01:00:00,45915.0,42.73991637089618,1713619.6886316475,646.963539455184,21259462.905557323,0.22544369776550036,2576.0422571918084,0.4378885344797335,6193.941458876907,93312.74596166733,0.0,6349.701512219452,39565.29848778054,0.0,0.0,0.0,0.0,0,0.5,gas,61058.65986950407,288422.11069999286,0.0
2017-12-22 02:00:00,45480.0,42.631500489017554,1695041.215973489,725.6479527204901,21012519.329261802,0.22582242862021848,2531.630878704502,0.44495360131348455,6101.106931740121,91697.31876274152,0.0,6252.561593811458,39227.438406188536,0.0,0.0,0.0,0.0,0,0.5,gas,60103.09078894886,285498.4935197027,0.0
2017-12-22 03:00:00,45425.0,42.59011635786366,1692696.9330718897,709.3580631073175,20985962.73286288,0.22574117469319313,2532.8777833776153,0.5419388082512836,6097.114250362139,91674.91166293209,0.0,6255.669340732584,39169.33065926741,0.0,0.0,0.0,0.0,0,0.5,gas,60133.661813885745,284953.046731374,0.0
2017-12-22 04:00:00,45690.0,42.73991637089618,1704003.207448196,646.963539455184,21130883.370702818,0.22544369776550036,2543.1221668776443,0.4378885344797335,6128.59439429263,92152.17954827109,0.0,6277.080243562736,39412.91975643726,0.0,0.0,0.0,0.0,0,0.5,gas,60344.281681254106,287271.36473858636,0.0
2017-12-22 05:00:00,47741.0,43.78017816101392,1792533.9015895568,646.6761535397504,22171332.930395022,0.19941416076734328,2946.995266168566,0.43574134380266577,6561.937992629181,101335.20523481243,0.0,6721.287266392786,41019.71273360721,0.0,0.0,0.0,0.0,0,0.5,gas,64540.5005376233,299279.5416858219,0.0
2017-12-22 06:00:00,49691.0,45.166731785372995,1879763.3643827073,805.0490749891179,23567409.378090687,0.1812729794795333,3541.6521163301677,0.5144309372809981,7524.4655507653915,118545.94537111261,0.0,7888.751767633776,41802.24823236621,0.0,0.0,0.0,0.0,0,0.5,gas,75587.85168011773,305886.3279323598,0.0
2017-12-22 07:00:00,51348.0,46.40262140279719,1954735.829401996,1028.9601117465825,24545907.365275398,0.3752163794891897,3650.6712848515217,0.9287512171800093,7500.605030497038,125123.79959189676,0.0,8129.163185261365,43218.83681473862,0.0,0.0,0.0,0.0,0,1.0,coal,78786.8534031596,318357.15688130935,0.0
2017-12-22 08:00:00,48770.0,45.0008359203144,1836412.9831999596,731.1274154262146,22758141.269074745,0.19019832973782028,3254.6238158623282,0.5534323837103022,6596.003170988269,106093.442180373,0.0,6992.3676605480505,41777.632339451935,0.0,0.0,0.0,0.0,0,0.5,gas,67076.50403787509,305623.43690390774,0.0
2017-12-22 09:00:00,46948.0,44.18121373150352,1754851.6107812226,960.0120426850341,21359408.786822345,0.2731798806303508,2624.893421625215,0.5183427287114164,5568.167112510876,87259.01225870989,0.0,5740.530441509328,41207.46955849066,0.0,0.0,0.0,0.0,0,1.0,coal,55112.69589881767,300575.21302526415,0.0
2017-12-22 10:00:00,45825.0,43.090392837074646,1705918.43939465,738.7608713571674,20770144.87861309,0.2593660179998464,2258.4707097447977,0.42094523819418506,5266.613177835698,79776.19049162861,0.0,5437.188226301298,40387.81177369869,0.0,0.0,0.0,0.0,0,0.5,gas,52381.23458950917,294459.8025481297,0.0
