"respondent_id","report_yr","report_prd","spplmnt_num","row_num","avail_cap","plan_outage","unplan_outage","other_outage","tot_net","ex_avail_cap","ex_not_avail","tot_capability","avail_cap_f","plan_outage_f","unplan_outage_f","other_outage_f","tot_net_f","ex_avail_cap_f","ex_not_avail_f","tot_capability_f"
228,2007,12,0,1100,"7310","74","581","0","7965","0","0","7965",0,0,0,0,0,0,0,0
228,2007,12,0,1200,"7045","15","906","0","7966","0","0","7966",0,0,0,0,0,0,0,0
229,2007,12,0,100,"2820","15","1730","0","4565","0","0","4565",0,0,0,0,0,0,0,0
229,2007,12,0,200,"3619","0","945","0","4564","0","0","4564",0,0,0,0,0,0,0,0
229,2007,12,0,300,"3788","0","776","0","4564","0","0","4564",0,0,0,0,0,0,0,0
229,2007,12,0,400,"2924","1228","413","0","4565","0","0","4565",0,0,0,0,0,0,0,0
229,2007,12,0,500,"2063","1168","1333","0","4564","0","0","4564",0,0,0,0,0,0,0,0
229,2007,12,0,600,"2919","123","1522","0","4564","0","0","4564",0,0,0,0,0,0,0,0
229,2007,12,0,700,"4063","36","465","0","4564","0","0","4564",0,0,0,0,0,0,0,0
229,2007,12,0,800,"3603","47","914","0","4564","0","0","4564",0,0,0,0,0,0,0,0
229,2007,12,0,900,"3852","22","690","0","4564","0","0","4564",0,0,0,0,0,0,0,0
229,2007,12,0,1000,"3880","171","513","0","4564","0","0","4564",0,0,0,0,0,0,0,0
229,2007,12,0,1100,"4235","117","213","0","4565","0","0","4565",0,0,0,0,0,0,0,0
229,2007,12,0,1200,"4015","59","490","0","4564","0","0","4564",0,0,0,0,0,0,0,0
255,2007,12,0,100,"1308","0","25","0","1333","100","0","1433",0,0,0,0,0,0,0,0
255,2007,12,0,200,"1283","0","50","0","1333","100","0","1433",0,0,0,0,0,0,0,0
255,2007,12,0,300,"1288","0","45","0","1333","100","0","1433",0,0,0,0,0,0,0,0
255,2007,12,0,400,"1077","245","11","0","1333","100","0","1433",0,0,0,0,0,0,0,0
255,2007,12,0,500,"1277","0","18","0","1295","100","0","1395",0,0,0,0,0,0,0,0
255,2007,12,0,600,"1264","0","31","0","1295","100","0","1395",0,0,0,0,0,0,0,0
255,2007,12,0,700,"1261","0","34","0","1295","100","0","1395",0,0,0,0,0,0,0,0
255,2007,12,0,800,"1225","0","70","0","1295","100","0","1395",0,0,0,0,0,0,0,0
255,2007,12,0,900,"1257","0","38","0","1295","100","0","1395",0,0,0,0,0,0,0,0
255,2007,12,0,1000,"1263","0","32","0","1295","100","0","1395",0,0,0,0,0,0,0,0
255,2007,12,0,1100,"1264","0","69","0","1333","100","0","1433",0,0,0,0,0,0,0,0
255,2007,12,0,1200,"1301","0","32","0","1333","100","0","1433",0,0,0,0,0,0,0,0
235,2007,12,0,100,"4682","29","166","0","4877","154","0","5031",0,0,0,0,0,0,0,0
235,2007,12,0,200,"4816","29","32","0","4877","152","2","5031",0,0,0,0,0,0,0,0
235,2007,12,0,300,"4697","29","151","0","4877","154","0","5031",0,0,0,0,0,0,0,0
235,2007,12,0,400,"3964","650","82","15","4711","154","0","4865",0,0,0,0,0,0,0,0
235,2007,12,0,500,"4215","215","72","18","4520","154","0","4674",0,0,0,0,0,0,0,0
235,2007,12,0,600,"4092","9","583","27","4711","152","2","4865",0,0,0,0,0,0,0,0
235,2007,12,0,700,"5010","0","62","30","5102","154","0","5256",0,0,0,0,0,0,0,0
235,2007,12,0,800,"4491","0","186","28","4705","154","0","4859",0,0,0,0,0,0,0,0
235,2007,12,0,900,"3892","353","438","23","4706","154","0","4860",0,0,0,0,0,0,0,0
235,2007,12,0,1000,"4072","818","61","24","4975","127","27","5129",0,0,0,0,0,0,0,0
235,2007,12,0,1100,"4066","562","247","0","4875","154","0","5029",0,0,0,0,0,0,0,0
235,2007,12,0,1200,"4229","439","207","0","4875","77","77","5029",0,0,0,0,0,0,0,0
247,2007,12,0,100,"1536","304","0","0","1840","1179","0","3019",0,0,0,0,0,0,0,0
247,2007,12,0,200,"1514","299","0","0","1813","1122","0","2935",0,0,0,0,0,0,0,0
247,2007,12,0,300,"1416","288","72","0","1776","1178","0","2954",0,0,0,0,0,0,0,0
247,2007,12,0,400,"1504","325","0","0","1829","840","0","2669",0,0,0,0,0,0,0,0
247,2007,12,0,500,"1697","99","78","0","1874","745","0","2619",0,0,0,0,0,0,0,0
247,2007,12,0,600,"1715","105","78","0","1898","658","0","2556",0,0,0,0,0,0,0,0
247,2007,12,0,700,"1619","128","78","0","1825","813","0","2638",0,0,0,0,0,0,0,0
247,2007,12,0,800,"1452","287","78","0","1817","907","0","2724",0,0,0,0,0,0,0,0
247,2007,12,0,900,"1337","487","78","0","1902","854","0","2756",0,0,0,0,0,0,0,0
247,2007,12,0,1000,"1524","332","0","0","1856","810","0","2666",0,0,0,0,0,0,0,0
247,2007,12,0,1100,"1480","357","0","0","1837","1036","0","2873",0,0,0,0,0,0,0,0
247,2007,12,0,1200,"1561","279","0","0","1840","1068","0","2908",0,0,0,0,0,0,0,0
251,2007,12,0,100,"4891","0","73","0","4964","853","-25","5792",0,0,0,0,0,0,0,0
251,2007,12,0,200,"4891","0","73","0","4964","853","-25","5792",0,0,0,0,0,0,0,0
251,2007,12,0,300,"4581","270","73","0","4924","853","-25","5752",0,0,0,0,0,0,0,0
251,2007,12,0,400,"4437","270","217","0","4924","853","-25","5752",0,0,0,0,0,0,0,0
251,2007,12,0,500,"3595","408","921","0","4924","853","-25","5752",0,0,0,0,0,0,0,0
251,2007,12,0,600,"4886","0","38","0","4924","853","-25","5752",0,0,0,0,0,0,0,0
251,2007,12,0,700,"4579","0","345","0","4924","853","-25","5752",0,0,0,0,0,0,0,0
251,2007,12,0,800,"4813","0","111","0","4924","853","-25","5752",0,0,0,0,0,0,0,0
251,2007,12,0,900,"4467","419","38","0","4924","853","-25","5752",0,0,0,0,0,0,0,0
251,2007,12,0,1000,"4273","540","111","0","4924","853","-25","5752",0,0,0,0,0,0,0,0
251,2007,12,0,1100,"4838","0","86","0","4924","853","-25","5752",0,0,0,0,0,0,0,0
251,2007,12,0,1200,"4763","0","201","0","4964","853","-25","5792",0,0,0,0,0,0,0,0
267,2007,12,0,100,"499","-38","0","0","461","94","0","555",0,0,0,0,0,0,0,0
267,2007,12,0,200,"499","-38","-160","0","301","66","0","367",0,0,0,0,0,0,0,0
267,2007,12,0,300,"499","-38","0","0","461","95","-4","552",0,0,0,0,0,0,0,0
267,2007,12,0,400,"499","0","0","0","499","88","-3","584",0,0,0,0,0,0,0,0
267,2007,12,0,500,"499","0","0","0","499","104","-59","544",0,0,0,0,0,0,0,0
267,2007,12,0,600,"499","-4","0","0","495","106","-1","600",0,0,0,0,0,0,0,0
267,2007,12,0,700,"499","-4","0","0","495","98","-1","592",0,0,0,0,0,0,0,0
267,2007,12,0,800,"499","-4","0","0","495","100","-1","594",0,0,0,0,0,0,0,0
267,2007,12,0,900,"499","-4","0","0","495","97","-1","591",0,0,0,0,0,0,0,0
267,2007,12,0,1000,"499","-254","0","0","245","96","-3","338",0,0,0,0,0,0,0,0
267,2007,12,0,1100,"499","-91","0","0","408","66","0","474",0,0,0,0,0,0,0,0
267,2007,12,0,1200,"499","-26","-4","0","469","66","0","535",0,0,0,0,0,0,0,0
238,2007,12,0,100,"750","0","0","90","840","35","0","875",0,0,0,0,0,0,0,0
238,2007,12,0,200,"816","0","0","25","841","37","0","878",0,0,0,0,0,0,0,0
238,2007,12,0,300,"761","65","0","14","840","33","2","875",0,0,0,0,0,0,0,0
238,2007,12,0,400,"711","65","0","65","841","34","1","876",0,0,0,0,0,0,0,0
238,2007,12,0,500,"804","0","0","36","840","34","1","875",0,0,0,0,0,0,0,0
238,2007,12,0,600,"829","0","0","11","840","34","1","875",0,0,0,0,0,0,0,0
238,2007,12,0,700,"811","0","0","31","842","34","1","877",0,0,0,0,0,0,0,0
238,2007,12,0,800,"815","0","0","26","841","35","0","876",0,0,0,0,0,0,0,0
238,2007,12,0,900,"716","65","0","60","841","32","3","876",0,0,0,0,0,0,0,0
238,2007,12,0,1000,"755","65","0","20","840","31","4","875",0,0,0,0,0,0,0,0
238,2007,12,0,1100,"829","0","0","30","859","34","1","894",0,0,0,0,0,0,0,0
238,2007,12,0,1200,"806","0","0","35","841","34","1","876",0,0,0,0,0,0,0,0
209,2007,12,0,100,"2146","39","0","998","3183","12","4","3199",0,0,0,0,0,0,0,0
209,2007,12,0,200,"2308","23","0","835","3166","15","5","3186",0,0,0,0,0,0,0,0
209,2007,12,0,300,"2658","22","0","491","3171","12","5","3188",0,0,0,0,0,0,0,0
209,2007,12,0,400,"2879","2","0","288","3169","12","5","3186",0,0,0,0,0,0,0,0
209,2007,12,0,500,"2004","702","240","207","3153","9","5","3167",0,0,0,0,0,0,0,0
209,2007,12,0,600,"2941","47","0","142","3130","12","5","3147",0,0,0,0,0,0,0,0
209,2007,12,0,700,"2883","17","0","215","3115","16","0","3131",4,0,0,0,0,0,0,0
209,2007,12,0,800,"2770","5","0","347","3122","0","16","3138",0,0,0,0,0,0,0,0
209,2007,12,0,900,"2893","5","0","243","3141","0","16","3157",0,0,0,0,0,0,0,0
209,2007,12,0,1000,"2814","3","0","339","3156","16","0","3172",0,0,0,0,0,0,0,0
209,2007,12,0,1100,"2723","175","0","270","3168","16","0","3184",0,0,0,0,0,0,0,0
209,2007,12,0,1200,"3005","3","0","162","3170","16","0","3186",0,0,0,0,0,0,0,0
243,2007,12,0,100,"3281","618","0","0","3899","179","0","4078",0,0,0,0,0,0,0,0
243,2007,12,0,200,"3457","598","26","0","4081","134","0","4215",0,0,0,0,0,0,0,0
243,2007,12,0,300,"3444","589","45","0","4078","134","0","4212",0,0,0,0,0,0,0,0
243,2007,12,0,400,"2937","967","189","0","4093","109","0","4202",0,0,0,0,0,0,0,0
243,2007,12,0,500,"3221","710","147","0","4078","114","0","4192",0,0,0,0,0,0,0,0
243,2007,12,0,600,"3575","432","147","0","4154","155","0","4309",0,0,0,0,0,0,0,0
243,2007,12,0,700,"3534","335","226","0","4095","176","0","4271",0,0,0,0,0,0,0,0
243,2007,12,0,800,"3376","476","37","0","3889","154","0","4043",0,0,0,0,0,0,0,0
243,2007,12,0,900,"3757","96","37","0","3890","71","0","3961",0,0,0,0,0,0,0,0
243,2007,12,0,1000,"3179","628","121","0","3928","46","0","3974",0,0,0,0,0,0,0,0
243,2007,12,0,1100,"3547","317","17","0","3881","46","0","3927",0,0,0,0,0,0,0,0
243,2007,12,0,1200,"3367","462","66","0","3895","46","0","3941",0,0,0,0,0,0,0,0
161,2007,12,0,100,"1000","0","0","0","1000","0","0","1000",0,0,0,0,0,0,0,0
161,2007,12,0,200,"1000","0","0","0","1000","0","0","1000",0,0,0,0,0,0,0,0
161,2007,12,0,300,"1000","0","0","0","1000","0","0","1000",0,0,0,0,0,0,0,0
161,2007,12,0,400,"665","335","0","0","1000","0","0","1000",0,0,0,0,0,0,0,0
161,2007,12,0,500,"838","162","0","0","1000","0","0","1000",0,0,0,0,0,0,0,0
161,2007,12,0,600,"1000","0","0","0","1000","0","0","1000",0,0,0,0,0,0,0,0
161,2007,12,0,700,"836","0","164","0","1000","0","0","1000",0,0,0,0,0,0,0,0
161,2007,12,0,800,"837","0","163","0","1000","0","0","1000",0,0,0,0,0,0,0,0
161,2007,12,0,900,"999","0","1","0","1000","0","0","1000",0,0,0,0,0,0,0,0
161,2007,12,0,1000,"999","0","1","0","1000","0","0","1000",0,0,0,0,0,0,0,0
161,2007,12,0,1100,"1000","0","0","0","1000","0","0","1000",0,0,0,0,0,0,0,0
161,2007,12,0,1200,"833","0","167","0","1000","0","0","1000",0,0,0,0,0,0,0,0
230,2007,12,0,100,"143759","7149","8902","0","159810","2981","0","162791",0,0,0,0,0,0,0,0
230,2007,12,0,200,"139336","5849","13977","0","159162","2981","0","162143",0,0,0,0,0,0,0,0
230,2007,12,0,300,"131624","19996","8095","0","159715","2981","0","162696",0,0,0,0,0,0,0,0
230,2007,12,0,400,"121805","28503","8756","0","159064","2981","0","162045",0,0,0,0,0,0,0,0
230,2007,12,0,500,"131142","13988","13772","0","158902","2981","0","161883",0,0,0,0,0,0,0,0
230,2007,12,0,600,"147946","1298","11430","0","160674","2983","0","163657",0,0,0,0,0,0,0,0
230,2007,12,0,700,"147673","926","12099","0","160698","2983","0","163681",0,0,0,0,0,0,0,0
230,2007,12,0,800,"145878","159","14683","0","160720","2908","75","163703",0,0,0,0,0,0,0,0
230,2007,12,0,900,"152694","1398","6669","0","160761","2983","0","163744",0,0,0,0,0,0,0,0
230,2007,12,0,1000,"128716","22925","8872","0","160513","2983","0","163496",0,0,0,0,0,0,0,0
230,2007,12,0,1100,"139038","14067","7408","0","160513","2983","0","163496",0,0,0,0,0,0,0,0
230,2007,12,0,1200,"144647","6631","9235","0","160513","2983","0","163496",0,0,0,0,0,0,0,0
262,2007,12,0,100,"5439","50","2","0","5491","0","0","5491",0,0,0,0,0,0,0,0
262,2007,12,0,200,"5163","0","548","0","5711","0","0","5711",0,0,0,0,0,0,0,0
262,2007,12,0,300,"5799","68","19","0","5886","0","0","5886",0,0,0,0,0,0,0,0
262,2007,12,0,400,"5241","0","204","0","5445","0","0","5445",0,0,0,0,0,0,0,0
262,2007,12,0,500,"5079","437","51","0","5567","0","0","5567",0,0,0,0,0,0,0,0
262,2007,12,0,600,"5531","80","0","0","5611","0","0","5611",0,0,0,0,0,0,0,0
262,2007,12,0,700,"5493","50","24","0","5567","0","0","5567",0,0,0,0,0,0,0,0
262,2007,12,0,800,"5339","124","0","150","5613","0","0","5613",0,0,0,0,0,0,0,0
262,2007,12,0,900,"5426","124","62","0","5612","0","0","5612",0,0,0,0,0,0,0,0
262,2007,12,0,1000,"5562","50","0","0","5612","0","0","5612",0,0,0,0,0,0,0,0
262,2007,12,0,1100,"4236","821","556","0","5613","0","0","5613",0,0,0,0,0,0,0,0
262,2007,12,0,1200,"6011","50","0","0","6061","0","0","6061",0,0,0,0,0,0,0,0
223,2007,12,0,100,"2318","62","27","0","2407","62","0","2469",0,0,0,0,0,0,0,0
223,2007,12,0,200,"2183","224","0","0","2407","61","0","2468",0,0,0,0,0,0,0,0
223,2007,12,0,300,"2197","224","0","0","2421","60","0","2481",0,0,0,0,0,0,0,0
223,2007,12,0,400,"1703","653","17","0","2373","57","0","2430",0,0,0,0,0,0,0,0
223,2007,12,0,500,"2309","442","90","0","2841","93","0","2934",0,0,0,0,0,0,0,0
223,2007,12,0,600,"2788","0","17","0","2805","101","0","2906",0,0,0,0,0,0,0,0
223,2007,12,0,700,"2771","0","17","0","2788","104","0","2892",0,0,0,0,0,0,0,0
223,2007,12,0,800,"2732","0","58","0","2790","107","0","2897",0,0,0,0,0,0,0,0
223,2007,12,0,900,"2804","0","17","0","2821","99","0","2920",0,0,0,0,0,0,0,0
223,2007,12,0,1000,"2647","108","97","0","2852","68","0","2920",0,0,0,0,0,0,0,0
223,2007,12,0,1100,"2161","120","141","0","2422","60","0","2482",0,0,0,0,0,0,0,0
223,2007,12,0,1200,"2286","120","17","0","2423","62","0","2485",0,0,0,0,0,0,0,0
225,2007,12,0,100,"3408","428","33","0","3869","411","0","4280",0,0,0,0,0,0,0,0
225,2007,12,0,200,"3470","316","73","0","3859","410","0","4269",0,0,0,0,0,0,0,0
225,2007,12,0,300,"2302","1470","33","0","3805","398","0","4203",0,0,0,0,0,0,0,0
225,2007,12,0,400,"2980","786","33","0","3799","340","55","4194",0,0,0,0,0,0,0,0
225,2007,12,0,500,"3056","728","33","0","3817","345","55","4217",0,0,0,0,0,0,0,0
225,2007,12,0,600,"3487","135","175","0","3797","401","0","4198",0,0,0,0,0,0,0,0
225,2007,12,0,700,"3656","96","0","0","3752","409","0","4161",0,0,0,0,0,0,0,0
225,2007,12,0,800,"3628","77","52","0","3757","433","0","4190",0,0,0,0,0,0,0,0
225,2007,12,0,900,"3500","169","64","0","3733","404","0","4137",0,0,0,0,0,0,0,0
225,2007,12,0,1000,"3058","633","52","0","3743","360","55","4158",0,0,0,0,0,0,0,0
225,2007,12,0,1100,"2858","832","61","0","3751","247","73","4071",0,0,0,0,0,0,0,0
225,2007,12,0,1200,"3673","175","76","0","3924","265","55","4244",0,0,0,0,0,0,0,0
144,2007,12,0,100,"151","35","0","0","186","226","0","412",0,0,0,0,0,0,0,0
144,2007,12,0,200,"151","35","0","0","186","226","0","412",0,0,0,0,0,0,0,0
144,2007,12,0,300,"151","35","0","0","186","226","0","412",0,0,0,0,0,0,0,0
144,2007,12,0,400,"151","35","0","0","186","206","20","412",0,0,0,0,0,0,0,0
144,2007,12,0,500,"186","0","0","0","186","177","49","412",0,0,0,0,0,0,0,0
144,2007,12,0,600,"186","0","0","0","186","226","0","412",0,0,0,0,0,0,0,0
144,2007,12,0,700,"186","0","0","0","186","226","0","412",0,0,0,0,0,0,0,0
144,2007,12,0,800,"186","0","0","0","186","226","0","412",0,0,0,0,0,0,0,0
144,2007,12,0,900,"186","0","0","0","186","226","0","412",0,0,0,0,0,0,0,0
144,2007,12,0,1000,"186","0","0","0","186","226","0","412",0,0,0,0,0,0,0,0
144,2007,12,0,1100,"151","35","0","0","186","226","0","412",0,0,0,0,0,0,0,0
144,2007,12,0,1200,"151","35","0","0","186","226","0","412",0,0,0,0,0,0,0,0
163,2007,12,0,100,"1189","61","0","0","1250","162","0","1412",0,0,0,0,0,0,0,0
163,2007,12,0,200,"1189","61","0","0","1250","162","0","1412",0,0,0,0,0,0,0,0
163,2007,12,0,300,"889","361","0","0","1250","134","28","1412",0,0,0,0,0,0,0,0
163,2007,12,0,400,"889","361","0","0","1250","162","0","1412",0,0,0,0,0,0,0,0
163,2007,12,0,500,"1131","119","0","0","1250","108","54","1412",0,0,0,0,0,0,0,0
163,2007,12,0,600,"1139","61","50","0","1250","162","0","1412",0,0,0,0,0,0,0,0
163,2007,12,0,700,"1016","209","25","0","1250","162","0","1412",0,0,0,0,0,0,0,0
163,2007,12,0,800,"1016","209","25","0","1250","162","0","1412",0,0,0,0,0,0,0,0
163,2007,12,0,900,"891","359","0","0","1250","162","0","1412",0,0,0,0,0,0,0,0
163,2007,12,0,1000,"846","404","0","0","1250","162","0","1412",0,0,0,0,0,0,0,0
163,2007,12,0,1100,"850","190","210","0","1250","152","10","1412",0,0,0,0,0,0,0,0
163,2007,12,0,1200,"698","342","210","0","1250","160","2","1412",0,0,0,0,0,0,0,0
244,2007,12,0,100,"4956","466","190","0","5612","1571","0","7183",0,0,0,0,0,4,0,16
244,2007,12,0,200,"4977","184","351","0","5512","1671","0","7183",0,0,0,0,0,5,0,17
244,2007,12,0,300,"4759","264","998","0","6021","1038","124","7183",0,0,0,0,0,6,0,18
244,2007,12,0,400,"4708","346","431","0","5485","1567","131","7183",0,0,0,0,0,7,0,19
244,2007,12,0,500,"5166","178","5","0","5349","2745","0","8094",0,0,0,0,0,8,0,20
244,2007,12,0,600,"5382","337","3","4","5726","2244","124","8094",0,0,0,0,0,9,0,21
244,2007,12,0,700,"4987","343","163","4","5497","2473","124","8094",0,0,0,0,0,10,0,22
244,2007,12,0,800,"5226","106","317","0","5649","2445","0","8094",0,0,0,0,0,11,0,23
244,2007,12,0,900,"5327","106","0","0","5433","2661","0","8094",0,0,0,0,0,12,0,24
244,2007,12,0,1000,"3945","670","710","0","5325","2725","44","8094",0,0,0,0,0,13,0,25
244,2007,12,0,1100,"4514","907","426","0","5847","1336","0","7183",0,0,0,0,0,14,0,26
244,2007,12,0,1200,"4942","656","177","0","5775","1284","124","7183",0,0,0,0,0,15,0,27
138,2007,12,0,100,"644","96","0","0","740","6","0","746",0,0,0,0,0,0,0,0
138,2007,12,0,200,"449","291","0","0","740","6","0","746",0,0,0,0,0,0,0,0
138,2007,12,0,300,"695","45","0","0","740","6","0","746",0,0,0,0,0,0,0,0
138,2007,12,0,400,"647","93","0","0","740","6","0","746",0,0,0,0,0,0,0,0
138,2007,12,0,500,"695","45","0","0","740","6","0","746",0,0,0,0,0,0,0,0
138,2007,12,0,600,"695","45","0","0","740","6","0","746",0,0,0,0,0,0,0,0
138,2007,12,0,700,"740","0","0","0","740","6","0","746",0,0,0,0,0,0,0,0
138,2007,12,0,800,"740","0","0","0","740","6","0","746",0,0,0,0,0,0,0,0
138,2007,12,0,900,"740","0","0","0","740","6","0","746",0,0,0,0,0,0,0,0
138,2007,12,0,1000,"446","246","48","0","740","6","0","746",0,0,0,0,0,0,0,0
138,2007,12,0,1100,"692","0","48","0","740","6","0","746",0,0,0,0,0,0,0,0
138,2007,12,0,1200,"692","0","48","0","740","6","0","746",0,0,0,0,0,0,0,0
242,2007,12,0,100,"58","0","0","0","58","156","0","214",0,0,0,0,0,0,0,0
242,2007,12,0,200,"58","0","0","0","58","164","0","222",0,0,0,0,0,0,0,0
242,2007,12,0,300,"58","0","0","0","58","207","0","265",0,0,0,0,0,0,0,0
242,2007,12,0,400,"58","0","0","0","58","178","0","236",0,0,0,0,0,0,0,0
242,2007,12,0,500,"58","0","0","0","58","185","0","243",0,0,0,0,0,0,0,0
242,2007,12,0,600,"58","0","0","0","58","191","0","249",0,0,0,0,0,0,0,0
242,2007,12,0,700,"58","0","0","0","58","207","0","265",0,0,0,0,0,0,0,0
242,2007,12,0,800,"58","0","0","0","58","207","0","265",0,0,0,0,0,0,0,0
242,2007,12,0,900,"58","0","0","0","58","184","0","242",0,0,0,0,0,0,0,0
242,2007,12,0,1000,"58","0","0","0","58","179","0","237",0,0,0,0,0,0,0,0
242,2007,12,0,1100,"58","0","0","0","58","171","0","229",0,0,0,0,0,0,0,0
242,2007,12,0,1200,"58","0","0","0","58","164","0","222",0,0,0,0,0,0,0,0
253,2007,12,0,100,"61114","-3993","-238","0","56883","-2501","0","54382",0,22,23,24,0,25,0,0
253,2007,12,0,200,"61114","-4366","-775","0","55973","-2501","0","53472",0,0,0,0,0,0,0,0
253,2007,12,0,300,"60717","-5923","-1158","0","53636","-2395","0","51241",0,0,0,0,0,0,0,0
253,2007,12,0,400,"60717","-3368","-2317","0","55032","-2395","0","52637",0,0,0,0,0,0,0,0
253,2007,12,0,500,"59970","-459","-82","-145","59284","-2449","0","56835",0,0,0,0,0,0,0,0
253,2007,12,0,600,"59711","-373","-1867","-595","56876","-2449","0","54427",0,0,0,0,0,0,0,0
253,2007,12,0,700,"59711","-58","-212","-145","59296","-2725","0","56571",0,0,0,0,0,0,0,0
253,2007,12,0,800,"59717","-30","-181","-145","59361","-2725","0","56636",0,0,0,0,0,0,0,0
253,2007,12,0,900,"59537","-681","-3471","-145","55240","-2776","0","52464",0,0,0,0,0,0,0,0
253,2007,12,0,1000,"60520","-5488","-1263","-656","53113","-2595","0","50518",0,0,0,0,0,0,0,0
253,2007,12,0,1100,"60745","-6605","-2047","0","52093","-2595","0","49498",0,0,0,0,0,0,0,0
253,2007,12,0,1200,"61268","-2360","-1806","0","57102","-2595","0","54507",0,0,0,0,0,0,0,0
182,2007,12,0,100,"252","260","0","0","512","15","0","527",0,0,0,0,0,0,0,0
182,2007,12,0,200,"225","287","0","0","512","14","1","527",0,0,0,0,0,0,0,0
182,2007,12,0,300,"342","170","0","0","512","14","1","527",0,0,0,0,0,0,0,0
182,2007,12,0,400,"422","90","0","0","512","9","6","527",0,0,0,0,0,0,0,0
182,2007,12,0,500,"508","4","0","0","512","6","9","527",0,0,0,0,0,0,0,0
182,2007,12,0,600,"488","4","20","0","512","9","6","527",0,0,0,0,0,0,0,0
182,2007,12,0,700,"504","4","4","0","512","10","5","527",0,0,0,0,0,0,0,0
182,2007,12,0,800,"510","2","0","0","512","15","0","527",0,0,0,0,0,0,0,0
182,2007,12,0,900,"415","72","25","0","512","15","0","527",0,0,0,0,0,0,0,0
182,2007,12,0,1000,"443","47","22","0","512","10","5","527",0,0,0,0,0,0,0,0
182,2007,12,0,1100,"278","232","2","0","512","6","9","527",0,0,0,0,0,0,0,0
182,2007,12,0,1200,"426","82","4","0","512","11","4","527",0,0,0,0,0,0,0,0
250,2007,12,0,100,"5066","157","985","42","6250","-20","0","6230",0,0,0,0,0,0,0,0
250,2007,12,0,200,"4272","282","1610","86","6250","380","0","6630",0,0,0,0,0,0,0,0
250,2007,12,0,300,"5029","1128","93","0","6250","-252","0","5998",0,0,0,0,0,0,0,0
250,2007,12,0,400,"5113","803","312","22","6250","78","0","6328",0,0,0,0,0,0,0,0
250,2007,12,0,500,"5958","61","67","5","6091","-27","0","6064",0,0,0,0,0,0,0,0
250,2007,12,0,600,"5833","0","255","13","6101","150","0","6251",0,0,0,0,0,0,0,0
250,2007,12,0,700,"5961","0","127","3","6091","-71","0","6020",0,0,0,0,0,0,0,0
250,2007,12,0,800,"5878","0","185","28","6091","422","0","6513",0,0,0,0,0,0,0,0
250,2007,12,0,900,"5897","0","168","26","6091","246","0","6337",0,0,0,0,0,0,0,0
250,2007,12,0,1000,"5187","698","213","99","6197","393","0","6590",0,0,0,0,0,0,0,0
250,2007,12,0,1100,"4791","1193","227","39","6250","-197","0","6053",0,0,0,0,0,0,0,0
250,2007,12,0,1200,"5881","288","45","36","6250","-269","0","5981",0,0,0,0,0,0,0,0
256,2007,12,0,100,"306","36","0","0","342","463","36","841",0,0,0,0,0,0,0,0
256,2007,12,0,200,"306","32","0","0","338","463","29","830",0,0,0,0,0,0,0,0
256,2007,12,0,300,"306","77","0","0","383","463","29","875",0,0,0,0,0,0,0,0
256,2007,12,0,400,"306","40","0","0","346","463","27","836",0,0,0,0,0,0,0,0
256,2007,12,0,500,"303","26","0","0","329","470","30","829",0,0,0,0,0,0,0,0
256,2007,12,0,600,"303","9","0","0","312","470","30","812",0,0,0,0,0,0,0,0
256,2007,12,0,700,"303","9","0","0","312","470","30","812",0,0,0,0,0,0,0,0
256,2007,12,0,800,"303","58","0","0","361","470","30","861",0,0,0,0,0,0,0,0
256,2007,12,0,900,"303","9","0","0","312","470","29","811",0,0,0,0,0,0,0,0
256,2007,12,0,1000,"303","9","0","0","312","470","33","815",0,0,0,0,0,0,0,0
256,2007,12,0,1100,"305","39","0","0","344","463","23","830",0,0,0,0,0,0,0,0
256,2007,12,0,1200,"305","11","0","0","316","463","9","788",0,0,0,0,0,0,0,0
139,2007,12,0,100,"838","0","0","1","839","643","0","1482",0,0,0,0,0,0,0,0
139,2007,12,0,200,"812","0","0","9","821","720","0","1541",0,0,0,0,0,0,0,0
139,2007,12,0,300,"825","0","0","6","831","609","0","1440",0,0,0,0,0,0,0,0
139,2007,12,0,400,"862","0","0","10","872","654","0","1526",0,0,0,0,0,0,0,0
139,2007,12,0,500,"832","0","0","13","845","574","0","1419",0,0,0,0,0,0,0,0
139,2007,12,0,600,"853","0","0","13","866","443","0","1309",0,0,0,0,0,0,0,0
139,2007,12,0,700,"859","0","0","11","870","529","0","1399",0,0,0,0,0,0,0,0
139,2007,12,0,800,"851","0","0","12","863","460","0","1323",0,0,0,0,0,0,0,0
139,2007,12,0,900,"834","0","0","9","843","494","0","1337",0,0,0,0,0,0,0,0
139,2007,12,0,1000,"813","0","0","11","824","418","0","1242",0,0,0,0,0,0,0,0
139,2007,12,0,1100,"804","0","0","9","813","536","0","1349",0,0,0,0,0,0,0,0
139,2007,12,0,1200,"838","0","0","1","839","700","0","1539",0,0,0,0,0,0,0,0
164,2007,12,0,100,"20810","500","639","0","21949","3478","0","25427",4,0,0,0,0,0,0,0
164,2007,12,0,200,"20371","1266","312","0","21949","3498","0","25447",0,0,0,0,0,0,0,0
164,2007,12,0,300,"17256","4193","500","0","21949","3512","0","25461",0,0,0,0,0,0,0,0
164,2007,12,0,400,"15826","5434","689","0","21949","3500","0","25449",0,0,0,0,0,0,0,0
164,2007,12,0,500,"16959","3540","1179","0","21678","3448","0","25126",0,0,0,0,0,0,0,0
