datetime,demand,gen_cost_marg,gen_cost_tot,co2_marg,co2_tot,so2_marg,so2_tot,nox_marg,nox_tot,dmg_easiur,biomass_mix,coal_mix,gas_mix,geothermal_mix,hydro_mix,nuclear_mix,oil_mix,marg_gen,coal_mix_marg,marg_gen_fuel_type,mmbtu_coal,mmbtu_gas,mmbtu_oil
2017-07-14 07:00:00,20623.0,79.96904730071411,1403914.187299196,994.0185786397619,16023800.644889647,0.7221736758683956,13508.279095213915,0.45274173559903486,11831.203685178454,272514.36657010985,0.0,13179.259345113762,7443.740654886241,0.0,0.0,0.0,0.0,0,1.0,coal,127811.94472646025,71342.97312009874,0.0
2017-07-14 08:00:00,21867.0,80.73495465071962,1503162.6786391432,1033.9227250479157,17208553.508858327,2.598450710900474,15273.496212238935,1.0281720731808295,12826.112493310653,303008.2256635442,0.0,14419.370656411595,7447.629343588406,0.0,0.0,0.0,0.0,0,1.0,coal,140236.80211038757,71390.79402013871,0.0
2017-07-14 09:00:00,22856.0,81.40638012432561,1583187.051564112,707.8393936737805,18092619.556116525,0.0035760112804878053,16103.600872648125,0.06609192307692308,13506.27611934167,321002.3480518804,0.0,14446.446346109116,8409.553653890885,0.0,0.0,0.0,0.0,0,0.0,gas,140531.0095693093,81315.03627874498,0.0
2017-07-14 10:00:00,23616.0,81.96257569094222,1645387.283663159,939.8255923742137,18801909.67060644,0.22290204984859074,16180.023130890464,0.5363237874918632,13819.740329525546,322611.1461095616,0.0,15109.917166244317,8506.082833755687,0.0,0.0,0.0,0.0,0,1.0,coal,147269.8322766923,82576.16445844344,0.0
2017-07-14 11:00:00,23984.0,82.37943499580479,1675657.952734518,1044.2369083892618,19154668.536007803,0.22567046609581115,16248.22130438794,0.7373838087925786,14097.933916306281,324106.8961972383,0.0,15402.917166244317,8581.082833755687,0.0,0.0,0.0,0.0,0,1.0,coal,150441.16152974757,83525.718029872,0.0
2017-07-14 12:00:00,23918.0,82.37943499580479,1670220.910024795,1044.2369083892618,19085748.900054112,0.22567046609581115,16233.327053625617,0.7373838087925786,14049.266584925972,323785.8630089217,0.0,15336.917166244317,8581.082833755687,0.0,0.0,0.0,0.0,0,1.0,coal,149716.7773001711,83525.718029872,0.0
2017-07-14 13:00:00,24088.0,82.37943499580479,1684225.4139740819,1044.2369083892618,19263269.174480285,0.22567046609581115,16271.691032861905,0.7373838087925786,14174.621832420711,324612.7666757979,0.0,15506.917166244317,8581.082833755687,0.0,0.0,0.0,0.0,0,1.0,coal,151582.61546726202,83525.718029872,0.0
2017-07-14 14:00:00,24378.0,82.37943499580479,1708115.4501228651,1044.2369083892618,19566097.877913173,0.22567046609581115,16337.13546802969,0.7373838087925786,14388.463136970558,326023.3670487043,0.0,15796.917166244317,8581.082833755687,0.0,0.0,0.0,0.0,0,1.0,coal,154765.5158699466,83525.718029872,0.0
2017-07-14 15:00:00,24797.0,82.83019930918891,1742775.9886666785,1004.0534076903657,19990835.87010479,0.12580635930047696,16399.887589330654,0.49859646017699116,14621.380150103132,327287.6438396627,0.0,16215.917166244315,8581.082833755687,0.0,0.0,0.0,0.0,0,1.0,coal,159229.81656487932,83525.718029872,0.0
2017-07-14 16:00:00,24970.0,82.83019930918891,1757105.6131471682,1004.0534076903657,20164537.109635223,0.12580635930047696,16421.65208948964,0.49859646017699116,14707.637337713752,327708.7969410424,0.0,16388.917166244315,8581.082833755687,0.0,0.0,0.0,0.0,0,1.0,coal,161055.54979726477,83525.718029872,0.0
2017-07-14 17:00:00,24624.0,82.83019930918891,1728446.364186189,1004.0534076903657,19817134.630574357,0.12580635930047696,16378.123089171673,0.49859646017699116,14535.122962492513,326866.490738283,0.0,16042.917166244317,8581.082833755687,0.0,0.0,0.0,0.0,0,1.0,coal,157404.08333249384,83525.718029872,0.0
2017-07-14 18:00:00,24166.0,82.37943499580479,1690651.0099037546,1044.2369083892618,19344719.653334647,0.22567046609581115,16289.293329217378,0.7373838087925786,14232.137769506531,324992.1695347175,0.0,15584.917166244317,8581.082833755687,0.0,0.0,0.0,0.0,0,1.0,coal,152438.7059203979,83525.718029872,0.0
2017-07-14 19:00:00,22840.0,81.40638012432561,1581884.5494821228,707.8393936737805,18081294.125817746,0.0035760112804878053,16103.543656467637,0.06609192307692308,13505.21864857244,320999.6379433218,0.0,14446.446346109116,8393.553653890885,0.0,0.0,0.0,0.0,0,0.0,gas,140531.0095693093,81104.9882299645,0.0
2017-07-14 20:00:00,21037.0,80.60736373182561,1436811.4390901763,913.9080909356505,16428284.443818202,0.7452490271967407,14169.723857047647,0.638518960177342,12204.60708700531,286197.8485223232,0.0,13589.370656411591,7447.629343588406,0.0,0.0,0.0,0.0,0,1.0,coal,132036.26369892329,71390.79402013871,0.0
2017-07-14 21:00:00,19356.0,79.19660937967085,1302913.7170322214,962.468913163324,14812693.98622387,0.5086369656086223,13120.128110439613,0.8162419310800957,10472.862420951744,262878.6023216134,0.0,11987.370656411591,7368.629343588406,0.0,0.0,0.0,0.0,0,1.0,coal,115602.73475105265,70419.29658424127,0.0
2017-07-14 22:00:00,18166.0,77.70348645997773,1209959.7287066788,955.3369548808832,13752724.155774714,0.9521576506686529,12267.099298945985,0.7219526614501287,9861.635234348192,245088.33311177327,0.0,11035.470569070041,7130.529430929953,0.0,0.0,0.0,0.0,0,1.0,coal,106118.54718911753,67491.33905269652,0.0
2017-07-14 23:00:00,16694.0,73.85131279069766,1097322.013543547,714.416478401162,12568589.79446238,0.488710157531616,10895.930823637447,0.48316462480476813,8687.867334614255,214413.99866308874,0.0,10323.9764646054,6370.023535394595,0.0,0.0,0.0,0.0,0,0.5,gas,98984.3834344657,58109.65513300902,0.0
2017-07-15 00:00:00,15273.0,73.05051719222062,992895.4891462489,942.4940178890424,11209136.45385748,1.043315985644666,8679.084101373579,0.8413816363748305,7502.919113389362,168145.50094042314,0.0,8906.370656411591,6366.629343588406,0.0,0.0,0.0,0.0,0,1.0,coal,84896.62443416867,58079.72967525113,0.0
2017-07-15 01:00:00,14491.0,70.55687707641195,936428.3409542278,786.3270291225278,10559504.352210259,0.5731731590955556,8090.300998049845,2.267778369138977,6739.626714953232,155532.65884454892,0.0,8380.617700031185,6110.382299968813,0.0,0.0,0.0,0.0,0,0.5,gas,79826.95678226135,55161.27357733018,0.0
2017-07-15 02:00:00,14068.0,68.83583081838792,906861.7383357021,952.1097083241011,10251899.336387044,1.229681220950656,7999.625276048592,0.6711378606967132,6568.096580898279,153483.74447205555,0.0,8228.370656411591,5839.629343588406,0.0,0.0,0.0,0.0,0,1.0,coal,78215.81730837756,51977.12302006658,0.0
