"STATE","FACILITY_NAME","ORISPL_CODE","UNITID","OP_DATE","OP_HOUR","OP_TIME","GLOAD (MW)","SLOAD (1000lb/hr)","SO2_MASS (lbs)","SO2_MASS_MEASURE_FLG","SO2_RATE (lbs/mmBtu)","SO2_RATE_MEASURE_FLG","NOX_RATE (lbs/mmBtu)","NOX_RATE_MEASURE_FLG","NOX_MASS (lbs)","NOX_MASS_MEASURE_FLG","CO2_MASS (tons)","CO2_MASS_MEASURE_FLG","CO2_RATE (tons/mmBtu)","CO2_RATE_MEASURE_FLG","HEAT_INPUT (mmBtu)","FAC_ID","UNIT_ID"
"ND","R M Heskett","2790","B2","09-01-2017","0","1","58","","400.5","Measured",".593","Calculated",".314","Measured","212.17","Calculated","73.6","Measured",".109","Calculated","675.7","532","1875"
"ND","R M Heskett","2790","B2","09-01-2017","1","1","58","","409.9","Measured",".613","Calculated",".326","Measured","217.931","Calculated","72.8","Measured",".109","Calculated","668.5","532","1875"
"ND","R M Heskett","2790","B2","09-01-2017","2","1","58","","418","Measured",".622","Calculated",".332","Measured","223.071","Calculated","73.1","Measured",".109","Calculated","671.9","532","1875"
"ND","R M Heskett","2790","B2","09-01-2017","3","1","58","","428.4","Measured",".64","Calculated",".333","Measured","222.744","Calculated","72.8","Measured",".109","Calculated","668.9","532","1875"
"ND","R M Heskett","2790","B2","09-01-2017","4","1","58","","434.6","Measured",".642","Calculated",".33","Measured","223.41","Calculated","73.7","Measured",".109","Calculated","677","532","1875"
"ND","R M Heskett","2790","B2","09-01-2017","5","1","58","","383","Measured",".575","Calculated",".362","Measured","241.02","Calculated","72.5","Measured",".109","Calculated","665.8","532","1875"
"ND","R M Heskett","2790","B2","09-01-2017","6","1","58","","350.7","Measured",".525","Calculated",".38","Measured","253.764","Calculated","72.7","Measured",".109","Calculated","667.8","532","1875"
"ND","R M Heskett","2790","B2","09-01-2017","7","1","58","","383.3","Measured",".562","Calculated",".337","Measured","229.767","Calculated","74.2","Measured",".109","Calculated","681.8","532","1875"
"ND","R M Heskett","2790","B2","09-01-2017","8","1","59","","394.1","Measured",".579","Calculated",".332","Measured","226.125","Calculated","74.2","Measured",".109","Calculated","681.1","532","1875"
"ND","R M Heskett","2790","B2","09-01-2017","9","1","59","","347.2","Measured",".519","Calculated",".358","Measured","239.323","Calculated","72.8","Measured",".109","Calculated","668.5","532","1875"
"ND","R M Heskett","2790","B2","09-01-2017","10","1","59","","384.8","Measured",".577","Calculated",".331","Measured","220.843","Calculated","72.6","Measured",".109","Calculated","667.2","532","1875"
"ND","R M Heskett","2790","B2","09-01-2017","11","1","58","","383","Measured",".58","Calculated",".329","Measured","217.107","Calculated","71.8","Measured",".109","Calculated","659.9","532","1875"
"ND","R M Heskett","2790","B2","09-01-2017","12","1","58","","400.8","Measured",".602","Calculated",".327","Measured","217.586","Calculated","72.4","Measured",".109","Calculated","665.4","532","1875"
"ND","R M Heskett","2790","B2","09-01-2017","13","1","59","","427.6","Measured",".641","Calculated",".317","Measured","211.566","Calculated","72.7","Measured",".109","Calculated","667.4","532","1875"
"ND","R M Heskett","2790","B2","09-01-2017","14","1","59","","426.4","Measured",".633","Calculated",".336","Measured","226.162","Calculated","73.3","Measured",".109","Calculated","673.1","532","1875"
"ND","R M Heskett","2790","B2","09-01-2017","15","1","59","","484.3","Measured",".707","Calculated",".305","Measured","208.834","Calculated","74.5","Measured",".109","Calculated","684.7","532","1875"
"ND","R M Heskett","2790","B2","09-01-2017","16","1","59","","413.6","Measured",".605","Calculated",".335","Measured","228.939","Calculated","74.4","Measured",".109","Calculated","683.4","532","1875"
"ND","R M Heskett","2790","B2","09-01-2017","17","1","58","","448.4","Measured",".667","Calculated",".354","Measured","237.959","Calculated","73.2","Measured",".109","Calculated","672.2","532","1875"
"ND","R M Heskett","2790","B2","09-01-2017","18","1","58","","512.9","Measured",".752","Calculated",".347","Measured","236.689","Calculated","74.3","Measured",".109","Calculated","682.1","532","1875"
"ND","R M Heskett","2790","B2","09-01-2017","19","1","59","","465.5","Measured",".685","Calculated",".388","Measured","263.568","Calculated","74","Measured",".109","Calculated","679.3","532","1875"
"ND","R M Heskett","2790","B2","09-01-2017","20","1","58","","455.6","Measured",".68","Calculated",".402","Measured","269.38","Calculated","72.9","Measured",".109","Calculated","670.1","532","1875"
