"STATE","FACILITY_NAME","ORISPL_CODE","UNITID","OP_DATE","OP_HOUR","OP_TIME","GLOAD (MW)","SLOAD (1000lb/hr)","SO2_MASS (lbs)","SO2_MASS_MEASURE_FLG","SO2_RATE (lbs/mmBtu)","SO2_RATE_MEASURE_FLG","NOX_RATE (lbs/mmBtu)","NOX_RATE_MEASURE_FLG","NOX_MASS (lbs)","NOX_MASS_MEASURE_FLG","CO2_MASS (tons)","CO2_MASS_MEASURE_FLG","CO2_RATE (tons/mmBtu)","CO2_RATE_MEASURE_FLG","HEAT_INPUT (mmBtu)","FAC_ID","UNIT_ID"
"ND","R M Heskett","2790","B2","06-01-2017","0","1","59","","225.7","Measured",".336","Calculated",".385","Measured","258.451","Calculated","73.1","Measured",".109","Calculated","671.3","532","1875"
"ND","R M Heskett","2790","B2","06-01-2017","1","1","59","","232.1","Measured",".347","Calculated",".384","Measured","256.896","Calculated","72.8","Measured",".109","Calculated","669","532","1875"
"ND","R M Heskett","2790","B2","06-01-2017","2","1","58","","226.4","Measured",".341","Calculated",".386","Measured","256.111","Calculated","72.2","Measured",".109","Calculated","663.5","532","1875"
"ND","R M Heskett","2790","B2","06-01-2017","3","1","58","","231.6","Measured",".346","Calculated",".386","Measured","258.234","Calculated","72.8","Measured",".109","Calculated","669","532","1875"
"ND","R M Heskett","2790","B2","06-01-2017","4","1","58","","210.4","Measured",".314","Calculated",".386","Measured","258.427","Calculated","72.9","Measured",".109","Calculated","669.5","532","1875"
"ND","R M Heskett","2790","B2","06-01-2017","5","1","58","","242.6","Measured",".356","Calculated",".384","Measured","261.427","Calculated","74.1","Measured",".109","Calculated","680.8","532","1875"
"ND","R M Heskett","2790","B2","06-01-2017","6","1","58","","280.3","Measured",".41","Calculated",".384","Measured","262.541","Calculated","74.4","Measured",".109","Calculated","683.7","532","1875"
"ND","R M Heskett","2790","B2","06-01-2017","7","1","59","","237.4","Measured",".351","Calculated",".391","Measured","264.433","Calculated","73.6","Measured",".109","Calculated","676.3","532","1875"
"ND","R M Heskett","2790","B2","06-01-2017","8","1","58","","218.3","Measured",".324","Calculated",".391","Measured","263.612","Calculated","73.4","Measured",".109","Calculated","674.2","532","1875"
"ND","R M Heskett","2790","B2","06-01-2017","9","1","58","","203.5","Measured",".303","Calculated",".387","Measured","259.948","Calculated","73.1","Measured",".109","Calculated","671.7","532","1875"
"ND","R M Heskett","2790","B2","06-01-2017","10","1","59","","194","Measured",".288","Calculated",".389","Measured","262.458","Calculated","73.5","Measured",".109","Calculated","674.7","532","1875"
"ND","R M Heskett","2790","B2","06-01-2017","11","1","58","","198.3","Measured",".297","Calculated",".382","Measured","255.443","Calculated","72.8","Measured",".109","Calculated","668.7","532","1875"
"ND","R M Heskett","2790","B2","06-01-2017","12","1","58","","209.2","Measured",".314","Calculated",".379","Measured","252.604","Calculated","72.6","Measured",".109","Calculated","666.5","532","1875"
"ND","R M Heskett","2790","B2","06-01-2017","13","1","61","","254.4","Measured",".36","Calculated",".338","Measured","238.831","Calculated","76.9","Measured",".109","Calculated","706.6","532","1875"
"ND","R M Heskett","2790","B2","06-01-2017","14","1","61","","259.5","Measured",".37","Calculated",".333","Measured","233.699","Calculated","76.4","Measured",".109","Calculated","701.8","532","1875"
"ND","R M Heskett","2790","B2","06-01-2017","15","1","59","","177.1","Measured",".264","Calculated",".367","Measured","246.661","Calculated","73.2","Measured",".109","Calculated","672.1","532","1875"
"ND","R M Heskett","2790","B2","06-01-2017","16","1","59","","195.3","Measured",".289","Calculated",".368","Measured","248.51","Calculated","73.5","Measured",".109","Calculated","675.3","532","1875"
"ND","R M Heskett","2790","B2","06-01-2017","17","1","59","","186.5","Measured",".276","Calculated",".365","Measured","246.923","Calculated","73.6","Measured",".109","Calculated","676.5","532","1875"
"ND","R M Heskett","2790","B2","06-01-2017","18","1","58","","218.5","Measured",".32","Calculated",".357","Measured","244.117","Calculated","74.4","Measured",".109","Calculated","683.8","532","1875"
"ND","R M Heskett","2790","B2","06-01-2017","19","1","58","","192.9","Measured",".289","Calculated",".374","Measured","250.056","Calculated","72.8","Measured",".109","Calculated","668.6","532","1875"
"ND","R M Heskett","2790","B2","06-01-2017","20","1","58","","169.4","Measured",".255","Calculated",".386","Measured","256.265","Calculated","72.3","Measured",".109","Calculated","663.9","532","1875"
"ND","R M Heskett","2790","B2","06-01-2017","21","1","58","","186.2","Measured",".28","Calculated",".38","Measured","252.358","Calculated","72.3","Measured",".109","Calculated","664.1","532","1875"
"ND","R M Heskett","2790","B2","06-01-2017","22","1","58","","196.9","Measured",".293","Calculated",".371","Measured","248.904","Calculated","73","Measured",".109","Calculated","670.9","532","1875"
"ND","R M Heskett","2790","B2","06-01-2017","23","1","58","","189.2","Measured",".282","Calculated",".367","Measured","245.963","Calculated","73","Measured",".109","Calculated","670.2","532","1875"
"ND","R M Heskett","2790","B2","06-02-2017","0","1","58","","206.8","Measured",".308","Calculated",".362","Measured","243.264","Calculated","73.2","Measured",".109","Calculated","672","532","1875"
"ND","R M Heskett","2790","B2","06-02-2017","1","1","58","","204.3","Measured",".305","Calculated",".361","Measured","242.051","Calculated","73","Measured",".109","Calculated","670.5","532","1875"
"ND","R M Heskett","2790","B2","06-02-2017","2","1","58","","198","Measured",".298","Calculated",".366","Measured","243.244","Calculated","72.4","Measured",".109","Calculated","664.6","532","1875"
"ND","R M Heskett","2790","B2","06-02-2017","3","1","58","","201.5","Measured",".3","Calculated",".363","Measured","243.573","Calculated","73.1","Measured",".109","Calculated","671","532","1875"
"ND","R M Heskett","2790","B2","06-02-2017","4","1","58","","200.4","Measured",".302","Calculated",".365","Measured","242.433","Calculated","72.3","Measured",".109","Calculated","664.2","532","1875"
"ND","R M Heskett","2790","B2","06-02-2017","5","1","58","","216.6","Measured",".32","Calculated",".372","Measured","251.918","Calculated","73.7","Measured",".109","Calculated","677.2","532","1875"
"ND","R M Heskett","2790","B2","06-02-2017","6","1","59","","254.2","Measured",".364","Calculated",".356","Measured","248.666","Calculated","76","Measured",".109","Calculated","698.5","532","1875"
"ND","R M Heskett","2790","B2","06-02-2017","7","1","59","","195.8","Measured",".286","Calculated",".361","Measured","247.466","Calculated","74.6","Measured",".109","Calculated","685.5","532","1875"
"ND","R M Heskett","2790","B2","06-02-2017","8","1","59","","168.8","Measured",".252","Calculated",".373","Measured","249.835","Calculated","72.9","Measured",".109","Calculated","669.8","532","1875"
"ND","R M Heskett","2790","B2","06-02-2017","9","1","58","","171.1","Measured",".256","Calculated",".369","Measured","246.75","Calculated","72.8","Measured",".109","Calculated","668.7","532","1875"
"ND","R M Heskett","2790","B2","06-02-2017","10","1","60","","209.2","Measured",".303","Calculated",".347","Measured","239.257","Calculated","75.1","Measured",".109","Calculated","689.5","532","1875"
"ND","R M Heskett","2790","B2","06-02-2017","11","1","61","","215.6","Measured",".306","Calculated",".332","Measured","233.894","Calculated","76.7","Measured",".109","Calculated","704.5","532","1875"
"ND","R M Heskett","2790","B2","06-02-2017","12","1","60","","190.5","Measured",".278","Calculated",".345","Measured","236.532","Calculated","74.6","Measured",".109","Calculated","685.6","532","1875"
"ND","R M Heskett","2790","B2","06-02-2017","13","1","59","","166.4","Measured",".249","Calculated",".359","Measured","240.315","Calculated","72.9","Measured",".109","Calculated","669.4","532","1875"
"ND","R M Heskett","2790","B2","06-02-2017","14","1","59","","164.4","Measured",".246","Calculated",".359","Measured","240.243","Calculated","72.9","Measured",".109","Calculated","669.2","532","1875"
"ND","R M Heskett","2790","B2","06-02-2017","15","1","59","","171.7","Measured",".256","Calculated",".359","Measured","240.961","Calculated","73.1","Measured",".109","Calculated","671.2","532","1875"
"ND","R M Heskett","2790","B2","06-02-2017","16","1","60","","166.1","Measured",".239","Calculated",".35","Measured","243.04","Calculated","75.6","Measured",".109","Calculated","694.4","532","1875"
"ND","R M Heskett","2790","B2","06-02-2017","17","1","60","","149.2","Measured",".212","Calculated",".345","Measured","242.432","Calculated","76.5","Measured",".109","Calculated","702.7","532","1875"
"ND","R M Heskett","2790","B2","06-02-2017","18","1","59","","168.7","Measured",".246","Calculated",".353","Measured","241.946","Calculated","74.6","Measured",".109","Calculated","685.4","532","1875"
"ND","R M Heskett","2790","B2","06-02-2017","19","1","59","","168.4","Measured",".246","Calculated",".359","Measured","245.269","Calculated","74.4","Measured",".109","Calculated","683.2","532","1875"
"ND","R M Heskett","2790","B2","06-02-2017","20","1","58","","153.2","Measured",".228","Calculated",".371","Measured","249.72","Calculated","73.3","Measured",".109","Calculated","673.1","532","1875"
"ND","R M Heskett","2790","B2","06-02-2017","21","1","58","","164.4","Measured",".244","Calculated",".376","Measured","253.236","Calculated","73.3","Measured",".109","Calculated","673.5","532","1875"
"ND","R M Heskett","2790","B2","06-02-2017","22","1","59","","191.3","Measured",".284","Calculated",".374","Measured","251.59","Calculated","73.2","Measured",".109","Calculated","672.7","532","1875"
"ND","R M Heskett","2790","B2","06-02-2017","23","1","58","","197.9","Measured",".294","Calculated",".371","Measured","249.312","Calculated","73.2","Measured",".109","Calculated","672","532","1875"
"ND","R M Heskett","2790","B2","06-03-2017","0","1","58","","203.9","Measured",".304","Calculated",".375","Measured","251.738","Calculated","73.1","Measured",".109","Calculated","671.3","532","1875"
"ND","R M Heskett","2790","B2","06-03-2017","1","1","58","","210.1","Measured",".313","Calculated",".373","Measured","250.47","Calculated","73.1","Measured",".109","Calculated","671.5","532","1875"
"ND","R M Heskett","2790","B2","06-03-2017","2","1","59","","224","Measured",".333","Calculated",".372","Measured","250.579","Calculated","73.3","Measured",".109","Calculated","673.6","532","1875"
"ND","R M Heskett","2790","B2","06-03-2017","3","1","58","","213.6","Measured",".32","Calculated",".381","Measured","254.089","Calculated","72.6","Measured",".109","Calculated","666.9","532","1875"
"ND","R M Heskett","2790","B2","06-03-2017","4","1","58","","209.7","Measured",".31","Calculated",".374","Measured","252.899","Calculated","73.6","Measured",".109","Calculated","676.2","532","1875"
"ND","R M Heskett","2790","B2","06-03-2017","5","1","58","","218.2","Measured",".322","Calculated",".378","Measured","256.284","Calculated","73.8","Measured",".109","Calculated","678","532","1875"
"ND","R M Heskett","2790","B2","06-03-2017","6","1","58","","217","Measured",".317","Calculated",".379","Measured","259.35","Calculated","74.5","Measured",".109","Calculated","684.3","532","1875"
"ND","R M Heskett","2790","B2","06-03-2017","7","1","58","","237.4","Measured",".345","Calculated",".364","Measured","250.505","Calculated","74.9","Measured",".109","Calculated","688.2","532","1875"
"ND","R M Heskett","2790","B2","06-03-2017","8","1","59","","219.3","Measured",".319","Calculated",".369","Measured","253.466","Calculated","74.8","Measured",".109","Calculated","686.9","532","1875"
"ND","R M Heskett","2790","B2","06-03-2017","9","1","59","","228.4","Measured",".338","Calculated",".372","Measured","251.174","Calculated","73.5","Measured",".109","Calculated","675.2","532","1875"
"ND","R M Heskett","2790","B2","06-03-2017","10","1","58","","235.1","Measured",".348","Calculated",".369","Measured","249.001","Calculated","73.5","Measured",".109","Calculated","674.8","532","1875"
"ND","R M Heskett","2790","B2","06-03-2017","11","1","58","","220.6","Measured",".327","Calculated",".37","Measured","249.935","Calculated","73.5","Measured",".109","Calculated","675.5","532","1875"
"ND","R M Heskett","2790","B2","06-03-2017","12","1","58","","223.3","Measured",".327","Calculated",".362","Measured","246.848","Calculated","74.2","Measured",".109","Calculated","681.9","532","1875"
"ND","R M Heskett","2790","B2","06-03-2017","13","1","58","","221.8","Measured",".325","Calculated",".361","Measured","246.238","Calculated","74.3","Measured",".109","Calculated","682.1","532","1875"
"ND","R M Heskett","2790","B2","06-03-2017","14","1","58","","226.8","Measured",".333","Calculated",".357","Measured","243.51","Calculated","74.3","Measured",".109","Calculated","682.1","532","1875"
"ND","R M Heskett","2790","B2","06-03-2017","15","1","58","","228.3","Measured",".336","Calculated",".356","Measured","242.187","Calculated","74.1","Measured",".109","Calculated","680.3","532","1875"
"ND","R M Heskett","2790","B2","06-03-2017","16","1","59","","239.1","Measured",".347","Calculated",".352","Measured","242.352","Calculated","75","Measured",".109","Calculated","688.5","532","1875"
"ND","R M Heskett","2790","B2","06-03-2017","17","1","58","","259.8","Measured",".375","Calculated",".349","Measured","241.787","Calculated","75.4","Measured",".109","Calculated","692.8","532","1875"
"ND","R M Heskett","2790","B2","06-03-2017","18","1","58","","281","Measured",".402","Calculated",".335","Measured","233.897","Calculated","76","Measured",".109","Calculated","698.2","532","1875"
"ND","R M Heskett","2790","B2","06-03-2017","19","1","59","","257.8","Measured",".373","Calculated",".353","Measured","243.888","Calculated","75.2","Measured",".109","Calculated","690.9","532","1875"
"ND","R M Heskett","2790","B2","06-03-2017","20","1","58","","203.3","Measured",".299","Calculated",".374","Measured","254.096","Calculated","74","Measured",".109","Calculated","679.4","532","1875"
"ND","R M Heskett","2790","B2","06-03-2017","21","1","59","","221.2","Measured",".322","Calculated",".371","Measured","254.84","Calculated","74.8","Measured",".109","Calculated","686.9","532","1875"
"ND","R M Heskett","2790","B2","06-03-2017","22","1","59","","224","Measured",".33","Calculated",".366","Measured","248.441","Calculated","73.9","Measured",".109","Calculated","678.8","532","1875"
"ND","R M Heskett","2790","B2","06-03-2017","23","1","58","","215.7","Measured",".319","Calculated",".365","Measured","247.105","Calculated","73.7","Measured",".109","Calculated","677","532","1875"
"ND","R M Heskett","2790","B2","06-04-2017","0","1","59","","229.4","Measured",".338","Calculated",".368","Measured","249.762","Calculated","73.9","Measured",".109","Calculated","678.7","532","1875"
"ND","R M Heskett","2790","B2","06-04-2017","1","1","58","","206.3","Measured",".306","Calculated",".381","Measured","256.68","Calculated","73.3","Measured",".109","Calculated","673.7","532","1875"
"ND","R M Heskett","2790","B2","06-04-2017","2","1","58","","205","Measured",".306","Calculated",".383","Measured","256.227","Calculated","72.8","Measured",".109","Calculated","669","532","1875"
"ND","R M Heskett","2790","B2","06-04-2017","3","1","58","","205.9","Measured",".308","Calculated",".384","Measured","256.704","Calculated","72.8","Measured",".109","Calculated","668.5","532","1875"
"ND","R M Heskett","2790","B2","06-04-2017","4","1","58","","208.4","Measured",".312","Calculated",".385","Measured","257.142","Calculated","72.7","Measured",".109","Calculated","667.9","532","1875"
"ND","R M Heskett","2790","B2","06-04-2017","5","1","58","","243","Measured",".357","Calculated",".389","Measured","264.87","Calculated","74.1","Measured",".109","Calculated","680.9","532","1875"
"ND","R M Heskett","2790","B2","06-04-2017","6","1","58","","279.5","Measured",".396","Calculated",".402","Measured","283.531","Calculated","76.8","Measured",".109","Calculated","705.3","532","1875"
"ND","R M Heskett","2790","B2","06-04-2017","7","1","59","","253.4","Measured",".363","Calculated",".378","Measured","263.92","Calculated","76","Measured",".109","Calculated","698.2","532","1875"
"ND","R M Heskett","2790","B2","06-04-2017","8","1","59","","201.9","Measured",".298","Calculated",".393","Measured","266.218","Calculated","73.7","Measured",".109","Calculated","677.4","532","1875"
"ND","R M Heskett","2790","B2","06-04-2017","9","1","58","","215.4","Measured",".322","Calculated",".39","Measured","261.222","Calculated","72.9","Measured",".109","Calculated","669.8","532","1875"
"ND","R M Heskett","2790","B2","06-04-2017","10","1","59","","230.5","Measured",".345","Calculated",".382","Measured","255.52","Calculated","72.8","Measured",".109","Calculated","668.9","532","1875"
"ND","R M Heskett","2790","B2","06-04-2017","11","1","58","","218.8","Measured",".327","Calculated",".381","Measured","255.156","Calculated","72.9","Measured",".109","Calculated","669.7","532","1875"
"ND","R M Heskett","2790","B2","06-04-2017","12","1","58","","215.6","Measured",".322","Calculated",".382","Measured","255.405","Calculated","72.8","Measured",".109","Calculated","668.6","532","1875"
"ND","R M Heskett","2790","B2","06-04-2017","13","1","58","","210.1","Measured",".31","Calculated",".372","Measured","252.067","Calculated","73.8","Measured",".109","Calculated","677.6","532","1875"
"ND","R M Heskett","2790","B2","06-04-2017","14","1","58","","206.2","Measured",".305","Calculated",".367","Measured","248.422","Calculated","73.7","Measured",".109","Calculated","676.9","532","1875"
"ND","R M Heskett","2790","B2","06-04-2017","15","1","58","","202.6","Measured",".299","Calculated",".367","Measured","248.643","Calculated","73.8","Measured",".109","Calculated","677.5","532","1875"
"ND","R M Heskett","2790","B2","06-04-2017","16","1","60","","257.8","Measured",".369","Calculated",".339","Measured","236.758","Calculated","76","Measured",".109","Calculated","698.4","532","1875"
"ND","R M Heskett","2790","B2","06-04-2017","17","1","59","","219.6","Measured",".32","Calculated",".366","Measured","250.856","Calculated","74.6","Measured",".109","Calculated","685.4","532","1875"
"ND","R M Heskett","2790","B2","06-04-2017","18","1","59","","228.5","Measured",".338","Calculated",".373","Measured","252.372","Calculated","73.7","Measured",".109","Calculated","676.6","532","1875"
"ND","R M Heskett","2790","B2","06-04-2017","19","1","58","","210.8","Measured",".315","Calculated",".376","Measured","251.506","Calculated","72.8","Measured",".109","Calculated","668.9","532","1875"
"ND","R M Heskett","2790","B2","06-04-2017","20","1","58","","200.8","Measured",".3","Calculated",".384","Measured","256.858","Calculated","72.8","Measured",".109","Calculated","668.9","532","1875"
"ND","R M Heskett","2790","B2","06-04-2017","21","1","59","","239.6","Measured",".358","Calculated",".379","Measured","253.324","Calculated","72.8","Measured",".109","Calculated","668.4","532","1875"
"ND","R M Heskett","2790","B2","06-04-2017","22","1","58","","223.2","Measured",".337","Calculated",".384","Measured","254.246","Calculated","72.1","Measured",".109","Calculated","662.1","532","1875"
"ND","R M Heskett","2790","B2","06-04-2017","23","1","58","","221.5","Measured",".334","Calculated",".385","Measured","255.525","Calculated","72.3","Measured",".109","Calculated","663.7","532","1875"
"ND","R M Heskett","2790","B2","06-05-2017","0","1","59","","259.3","Measured",".391","Calculated",".383","Measured","254.082","Calculated","72.2","Measured",".109","Calculated","663.4","532","1875"
"ND","R M Heskett","2790","B2","06-05-2017","1","1","58","","283.7","Measured",".428","Calculated",".376","Measured","249.1","Calculated","72.1","Measured",".109","Calculated","662.5","532","1875"
