"STATE","FACILITY_NAME","ORISPL_CODE","UNITID","OP_DATE","OP_HOUR","OP_TIME","GLOAD (MW)","SLOAD (1000lb/hr)","SO2_MASS (lbs)","SO2_MASS_MEASURE_FLG","SO2_RATE (lbs/mmBtu)","SO2_RATE_MEASURE_FLG","NOX_RATE (lbs/mmBtu)","NOX_RATE_MEASURE_FLG","NOX_MASS (lbs)","NOX_MASS_MEASURE_FLG","CO2_MASS (tons)","CO2_MASS_MEASURE_FLG","CO2_RATE (tons/mmBtu)","CO2_RATE_MEASURE_FLG","HEAT_INPUT (mmBtu)","FAC_ID","UNIT_ID"
"NM","Escalante ","87","1","03-01-2017","0","1","104","","222","Measured",".207","Calculated",".416","Measured","446.576","Calculated","112.6","Measured",".105","Calculated","1073.5","14","59"
"NM","Escalante ","87","1","03-01-2017","1","1","101","","192.9","Measured",".188","Calculated",".408","Measured","419.546","Calculated","107.8","Measured",".105","Calculated","1028.3","14","59"
"NM","Escalante ","87","1","03-01-2017","2","1","101","","178.9","Measured",".172","Calculated",".374","Measured","389.259","Calculated","109.2","Measured",".105","Calculated","1040.8","14","59"
"NM","Escalante ","87","1","03-01-2017","3","1","101","","162.3","Measured",".156","Calculated",".375","Measured","389.438","Calculated","108.9","Measured",".105","Calculated","1038.5","14","59"
"NM","Escalante ","87","1","03-01-2017","4","1","101","","139.8","Measured",".135","Calculated",".373","Measured","387.137","Calculated","108.9","Measured",".105","Calculated","1037.9","14","59"
"NM","Escalante ","87","1","03-01-2017","5","1","104","","142.2","Measured",".133","Calculated",".361","Measured","386.487","Calculated","112.3","Measured",".105","Calculated","1070.6","14","59"
"NM","Escalante ","87","1","03-01-2017","6","1","110","","145.5","Measured",".129","Calculated",".345","Measured","387.78","Calculated","117.9","Measured",".105","Calculated","1124","14","59"
"NM","Escalante ","87","1","03-01-2017","7","1","107","","142.4","Measured and Substitute",".127","Calculated",".343","Measured","384.88","Calculated","117.7","Measured",".105","Calculated","1122.1","14","59"
"NM","Escalante ","87","1","03-01-2017","8","1","102","","141.5","Measured and Substitute",".128","Calculated",".345","Substitute","380.052","Calculated","115.5","Measured and Substitute",".105","Calculated","1101.6","14","59"
"NM","Escalante ","87","1","03-01-2017","9","1","101","","138.4","Measured",".127","Calculated",".368","Measured","401.083","Calculated","114.3","Measured",".105","Calculated","1089.9","14","59"
"NM","Escalante ","87","1","03-01-2017","10","1","101","","158.5","Measured",".144","Calculated",".372","Measured","409.981","Calculated","115.6","Measured",".105","Calculated","1102.1","14","59"
"NM","Escalante ","87","1","03-01-2017","11","1","101","","170.3","Measured",".153","Calculated",".37","Measured","412.624","Calculated","117","Measured",".105","Calculated","1115.2","14","59"
"NM","Escalante ","87","1","03-01-2017","12","1","101","","176.9","Measured",".158","Calculated",".373","Measured","418.804","Calculated","117.8","Measured",".105","Calculated","1122.8","14","59"
"NM","Escalante ","87","1","03-01-2017","13","1","101","","161.6","Measured",".143","Calculated",".382","Measured","430.476","Calculated","118.2","Measured",".105","Calculated","1126.9","14","59"
"NM","Escalante ","87","1","03-01-2017","14","1","106","","175.2","Measured",".148","Calculated",".367","Measured","434.198","Calculated","124.1","Measured",".105","Calculated","1183.1","14","59"
"NM","Escalante ","87","1","03-01-2017","15","1","104","","149.8","Measured",".128","Calculated",".375","Measured","437.963","Calculated","122.5","Measured",".105","Calculated","1167.9","14","59"
"NM","Escalante ","87","1","03-01-2017","16","1","101","","137.1","Measured",".122","Calculated",".38","Measured","426.474","Calculated","117.7","Measured",".105","Calculated","1122.3","14","59"
"NM","Escalante ","87","1","03-01-2017","17","1","101","","146.6","Measured",".13","Calculated",".381","Measured","429.73","Calculated","118.3","Measured",".105","Calculated","1127.9","14","59"
"NM","Escalante ","87","1","03-01-2017","18","1","103","","130.7","Measured",".114","Calculated",".372","Measured","426.2","Calculated","120.2","Measured",".105","Calculated","1145.7","14","59"
"NM","Escalante ","87","1","03-01-2017","19","1","112","","111","Measured",".092","Calculated",".346","Measured","419.283","Calculated","127.1","Measured",".105","Calculated","1211.8","14","59"
"NM","Escalante ","87","1","03-01-2017","20","1","118","","146.1","Measured",".115","Calculated",".337","Measured","429.742","Calculated","133.7","Measured",".105","Calculated","1275.2","14","59"
"NM","Escalante ","87","1","03-01-2017","21","1","106","","133.3","Measured",".115","Calculated",".36","Measured","416.376","Calculated","121.3","Measured",".105","Calculated","1156.6","14","59"
"NM","Escalante ","87","1","03-01-2017","22","1","104","","144.1","Measured",".126","Calculated",".362","Measured","413.151","Calculated","119.7","Measured",".105","Calculated","1141.3","14","59"
"NM","Escalante ","87","1","03-01-2017","23","1","104","","102","Measured",".088","Calculated",".36","Measured","415.656","Calculated","121.1","Measured",".105","Calculated","1154.6","14","59"
"NM","Escalante ","87","1","03-02-2017","0","1","102","","73.1","Measured",".065","Calculated",".371","Measured","418.711","Calculated","118.4","Measured",".105","Calculated","1128.6","14","59"
"NM","Escalante ","87","1","03-02-2017","1","1","101","","97.6","Measured",".088","Calculated",".376","Measured","417.774","Calculated","116.5","Measured",".105","Calculated","1111.1","14","59"
"NM","Escalante ","87","1","03-02-2017","2","1","101","","96","Measured",".086","Calculated",".376","Measured","419.729","Calculated","117.1","Measured",".105","Calculated","1116.3","14","59"
"NM","Escalante ","87","1","03-02-2017","3","1","101","","86.2","Measured",".077","Calculated",".376","Measured","419.24","Calculated","116.9","Measured",".105","Calculated","1115","14","59"
"NM","Escalante ","87","1","03-02-2017","4","1","101","","83.4","Measured",".075","Calculated",".377","Measured","420.921","Calculated","117.1","Measured",".105","Calculated","1116.5","14","59"
"NM","Escalante ","87","1","03-02-2017","5","1","102","","95.3","Measured",".084","Calculated",".374","Measured","423.518","Calculated","118.8","Measured",".105","Calculated","1132.4","14","59"
"NM","Escalante ","87","1","03-02-2017","6","1","107","","108","Measured",".091","Calculated",".361","Measured","427.244","Calculated","124.1","Measured",".105","Calculated","1183.5","14","59"
"NM","Escalante ","87","1","03-02-2017","7","1","107","","96.8","Measured",".081","Calculated",".352","Measured","422.541","Calculated","125.9","Measured",".105","Calculated","1200.4","14","59"
"NM","Escalante ","87","1","03-02-2017","8","1","101","","96.7","Measured",".087","Calculated",".388","Measured","430.68","Calculated","116.4","Measured",".105","Calculated","1110","14","59"
"NM","Escalante ","87","1","03-02-2017","9","1","101","","90.4","Measured",".081","Calculated",".407","Measured","455.067","Calculated","117.3","Measured",".105","Calculated","1118.1","14","59"
"NM","Escalante ","87","1","03-02-2017","10","1","101","","70","Measured",".062","Calculated",".398","Measured","450.536","Calculated","118.7","Measured",".105","Calculated","1132","14","59"
"NM","Escalante ","87","1","03-02-2017","11","1","101","","76.3","Measured",".069","Calculated",".402","Measured","447.627","Calculated","116.8","Measured",".105","Calculated","1113.5","14","59"
"NM","Escalante ","87","1","03-02-2017","12","1","101","","87.8","Measured",".079","Calculated",".398","Measured","444.566","Calculated","117.2","Measured",".105","Calculated","1117","14","59"
"NM","Escalante ","87","1","03-02-2017","13","1","101","","86.9","Measured",".077","Calculated",".401","Measured","449.681","Calculated","117.6","Measured",".105","Calculated","1121.4","14","59"
"NM","Escalante ","87","1","03-02-2017","14","1","103","","93.4","Measured",".081","Calculated",".393","Measured","450.535","Calculated","120.2","Measured",".105","Calculated","1146.4","14","59"
"NM","Escalante ","87","1","03-02-2017","15","1","101","","87.5","Measured",".078","Calculated",".389","Measured","434.941","Calculated","117.3","Measured",".105","Calculated","1118.1","14","59"
"NM","Escalante ","87","1","03-02-2017","16","1","101","","89.7","Measured",".08","Calculated",".373","Measured","417.984","Calculated","117.5","Measured",".105","Calculated","1120.6","14","59"
"NM","Escalante ","87","1","03-02-2017","17","1","101","","99.4","Measured",".088","Calculated",".37","Measured","419.876","Calculated","119","Measured",".105","Calculated","1134.8","14","59"
"NM","Escalante ","87","1","03-02-2017","18","1","109","","95.5","Measured",".08","Calculated",".348","Measured","415.164","Calculated","125.1","Measured",".105","Calculated","1193","14","59"
"NM","Escalante ","87","1","03-02-2017","19","1","110","","119.7","Measured",".1","Calculated",".349","Measured","417.579","Calculated","125.5","Measured",".105","Calculated","1196.5","14","59"
"NM","Escalante ","87","1","03-02-2017","20","1","110","","154.3","Measured",".129","Calculated",".346","Measured","414.37","Calculated","125.6","Measured",".105","Calculated","1197.6","14","59"
"NM","Escalante ","87","1","03-02-2017","21","1","106","","122.5","Measured",".106","Calculated",".36","Measured","416.736","Calculated","121.4","Measured",".105","Calculated","1157.6","14","59"
"NM","Escalante ","87","1","03-02-2017","22","1","102","","122","Measured",".108","Calculated",".376","Measured","423.075","Calculated","118","Measured",".105","Calculated","1125.2","14","59"
"NM","Escalante ","87","1","03-02-2017","23","1","102","","107.8","Measured",".096","Calculated",".379","Measured","425.314","Calculated","117.7","Measured",".105","Calculated","1122.2","14","59"
"NM","Escalante ","87","1","03-03-2017","0","1","106","","113.8","Measured",".099","Calculated",".362","Measured","418.074","Calculated","121.1","Measured",".105","Calculated","1154.9","14","59"
"NM","Escalante ","87","1","03-03-2017","1","1","109","","138.2","Measured",".117","Calculated",".349","Measured","411.506","Calculated","123.7","Measured",".105","Calculated","1179.1","14","59"
"NM","Escalante ","87","1","03-03-2017","2","1","104","","130","Measured",".114","Calculated",".37","Measured","421.615","Calculated","119.5","Measured",".105","Calculated","1139.5","14","59"
"NM","Escalante ","87","1","03-03-2017","3","1","105","","151.2","Measured",".132","Calculated",".37","Measured","422.281","Calculated","119.7","Measured",".105","Calculated","1141.3","14","59"
"NM","Escalante ","87","1","03-03-2017","4","1","106","","166.4","Measured",".144","Calculated",".363","Measured","419.519","Calculated","121.2","Measured",".105","Calculated","1155.7","14","59"
"NM","Escalante ","87","1","03-03-2017","5","1","104","","135.4","Measured",".119","Calculated",".372","Measured","423.782","Calculated","119.5","Measured",".105","Calculated","1139.2","14","59"
"NM","Escalante ","87","1","03-03-2017","6","1","106","","153.8","Measured",".132","Calculated",".358","Measured","418.574","Calculated","122.6","Measured",".105","Calculated","1169.2","14","59"
"NM","Escalante ","87","1","03-03-2017","7","1","110","","166.3","Measured",".135","Calculated",".34","Measured","418.098","Calculated","129","Measured",".105","Calculated","1229.7","14","59"
"NM","Escalante ","87","1","03-03-2017","8","1","108","","173.7","Measured",".148","Calculated",".348","Measured","408.239","Calculated","123","Measured",".105","Calculated","1173.1","14","59"
"NM","Escalante ","87","1","03-03-2017","9","1","101","","154.2","Measured",".138","Calculated",".372","Measured","416.268","Calculated","117.4","Measured",".105","Calculated","1119","14","59"
"NM","Escalante ","87","1","03-03-2017","10","1","101","","132.6","Measured",".12","Calculated",".377","Measured","416.849","Calculated","116","Measured",".105","Calculated","1105.7","14","59"
"NM","Escalante ","87","1","03-03-2017","11","1","101","","94.3","Measured",".085","Calculated",".378","Measured","419.769","Calculated","116.5","Measured",".105","Calculated","1110.5","14","59"
"NM","Escalante ","87","1","03-03-2017","12","1","108","","119.2","Measured",".101","Calculated",".356","Measured","419.119","Calculated","123.5","Measured",".105","Calculated","1177.3","14","59"
"NM","Escalante ","87","1","03-03-2017","13","1","116","","217.9","Measured",".175","Calculated",".343","Measured","428.201","Calculated","130.9","Measured",".105","Calculated","1248.4","14","59"
"NM","Escalante ","87","1","03-03-2017","14","1","118","","153.6","Measured",".121","Calculated",".341","Measured","432.149","Calculated","132.9","Measured",".105","Calculated","1267.3","14","59"
"NM","Escalante ","87","1","03-03-2017","15","1","111","","179.7","Measured",".149","Calculated",".352","Measured","424.899","Calculated","126.6","Measured",".105","Calculated","1207.1","14","59"
"NM","Escalante ","87","1","03-03-2017","16","1","103","","195.8","Measured",".172","Calculated",".377","Measured","428.536","Calculated","119.2","Measured",".105","Calculated","1136.7","14","59"
"NM","Escalante ","87","1","03-03-2017","17","1","105","","155.9","Measured",".136","Calculated",".364","Measured","418.527","Calculated","120.6","Measured",".105","Calculated","1149.8","14","59"
"NM","Escalante ","87","1","03-03-2017","18","1","105","","159","Measured",".136","Calculated",".363","Measured","423.73","Calculated","122.4","Measured",".105","Calculated","1167.3","14","59"
"NM","Escalante ","87","1","03-03-2017","19","1","104","","154.1","Measured",".133","Calculated",".365","Measured","421.393","Calculated","121.1","Measured",".105","Calculated","1154.5","14","59"
"NM","Escalante ","87","1","03-03-2017","20","1","106","","156.4","Measured",".134","Calculated",".36","Measured","419.94","Calculated","122.3","Measured",".105","Calculated","1166.5","14","59"
"NM","Escalante ","87","1","03-03-2017","21","1","101","","142","Measured",".125","Calculated",".374","Measured","424.415","Calculated","119","Measured",".105","Calculated","1134.8","14","59"
"NM","Escalante ","87","1","03-03-2017","22","1","101","","139.4","Measured",".123","Calculated",".374","Measured","424.191","Calculated","119","Measured",".105","Calculated","1134.2","14","59"
