"STATE","FACILITY_NAME","ORISPL_CODE","UNITID","OP_DATE","OP_HOUR","OP_TIME","GLOAD (MW)","SLOAD (1000lb/hr)","SO2_MASS (lbs)","SO2_MASS_MEASURE_FLG","SO2_RATE (lbs/mmBtu)","SO2_RATE_MEASURE_FLG","NOX_RATE (lbs/mmBtu)","NOX_RATE_MEASURE_FLG","NOX_MASS (lbs)","NOX_MASS_MEASURE_FLG","CO2_MASS (tons)","CO2_MASS_MEASURE_FLG","CO2_RATE (tons/mmBtu)","CO2_RATE_MEASURE_FLG","HEAT_INPUT (mmBtu)","FAC_ID","UNIT_ID"
"WY","Dave Johnston","4158","BW41","01-01-2017","0","1","101","","902","Measured",".851","Calculated",".328","Measured","347.713","Calculated","111.2","Measured",".105","Calculated","1060.1","764","2633"
"WY","Dave Johnston","4158","BW41","01-01-2017","1","1","102","","913.8","Measured",".86","Calculated",".319","Measured","339.001","Calculated","111.5","Measured",".105","Calculated","1062.7","764","2633"
"WY","Dave Johnston","4158","BW41","01-01-2017","2","1","103","","917.8","Measured",".849","Calculated",".307","Measured","331.806","Calculated","113.4","Measured",".105","Calculated","1080.8","764","2633"
"WY","Dave Johnston","4158","BW41","01-01-2017","3","1","106","","930.5","Measured",".835","Calculated",".316","Measured","352.214","Calculated","116.9","Measured",".105","Calculated","1114.6","764","2633"
"WY","Dave Johnston","4158","BW41","01-01-2017","4","1","101","","866.9","Measured",".827","Calculated",".322","Measured","337.359","Calculated","109.9","Measured",".105","Calculated","1047.7","764","2633"
"WY","Dave Johnston","4158","BW41","01-01-2017","5","1","101","","860.7","Measured",".808","Calculated",".346","Measured","368.732","Calculated","111.8","Measured",".105","Calculated","1065.7","764","2633"
"WY","Dave Johnston","4158","BW41","01-01-2017","6","1","103","","892.7","Measured",".832","Calculated",".359","Measured","385.315","Calculated","112.6","Measured",".105","Calculated","1073.3","764","2633"
"WY","Dave Johnston","4158","BW41","01-01-2017","7","1","103","","901.4","Measured",".837","Calculated",".363","Measured","390.878","Calculated","112.9","Measured",".105","Calculated","1076.8","764","2633"
"WY","Dave Johnston","4158","BW41","01-01-2017","8","1","101","","875","Measured",".845","Calculated",".382","Measured","395.599","Calculated","108.6","Measured",".105","Calculated","1035.6","764","2633"
"WY","Dave Johnston","4158","BW41","01-01-2017","9","1","97","","851.6","Measured",".839","Calculated",".392","Measured","397.88","Calculated","106.5","Measured",".105","Calculated","1015","764","2633"
"WY","Dave Johnston","4158","BW41","01-01-2017","10","1","98","","874.7","Measured",".853","Calculated",".383","Measured","392.805","Calculated","107.6","Measured",".105","Calculated","1025.6","764","2633"
"WY","Dave Johnston","4158","BW41","01-01-2017","11","1","99","","875.8","Measured",".844","Calculated",".406","Measured","421.103","Calculated","108.8","Measured",".105","Calculated","1037.2","764","2633"
"WY","Dave Johnston","4158","BW41","01-01-2017","12","1","99","","866.6","Measured",".844","Calculated",".435","Measured","446.745","Calculated","107.7","Measured",".105","Calculated","1027","764","2633"
"WY","Dave Johnston","4158","BW41","01-01-2017","13","1","93","","801.3","Measured",".831","Calculated",".401","Measured","386.684","Calculated","101.1","Measured",".105","Calculated","964.3","764","2633"
