"STATE","FACILITY_NAME","ORISPL_CODE","UNITID","OP_DATE","OP_HOUR","OP_TIME","GLOAD (MW)","SLOAD (1000lb/hr)","SO2_MASS (lbs)","SO2_MASS_MEASURE_FLG","SO2_RATE (lbs/mmBtu)","SO2_RATE_MEASURE_FLG","NOX_RATE (lbs/mmBtu)","NOX_RATE_MEASURE_FLG","NOX_MASS (lbs)","NOX_MASS_MEASURE_FLG","CO2_MASS (tons)","CO2_MASS_MEASURE_FLG","CO2_RATE (tons/mmBtu)","CO2_RATE_MEASURE_FLG","HEAT_INPUT (mmBtu)","FAC_ID","UNIT_ID"
"VT","J C McNeil","589","1","07-01-2017","0","1","55","",".4","Measured",".001","Calculated",".075","Measured","53.663","Calculated","75","Measured",".105","Calculated","715.5","102","377"
"VT","J C McNeil","589","1","07-01-2017","1","1","55","",".4","Measured",".001","Calculated",".07","Measured","47.236","Calculated","70.8","Measured",".105","Calculated","674.8","102","377"
"VT","J C McNeil","589","1","07-01-2017","2","1","55","",".4","Measured",".001","Calculated",".077","Measured","53.892","Calculated","73.4","Measured",".105","Calculated","699.9","102","377"
"VT","J C McNeil","589","1","07-01-2017","3","1","55","",".4","Measured",".001","Calculated",".072","Measured","49.73","Calculated","72.4","Measured",".105","Calculated","690.7","102","377"
"VT","J C McNeil","589","1","07-01-2017","4","1","55","",".4","Measured",".001","Calculated",".075","Measured","51.975","Calculated","72.7","Measured",".105","Calculated","693","102","377"
"VT","J C McNeil","589","1","07-01-2017","5","1","55","",".4","Measured",".001","Calculated",".072","Measured","49.946","Calculated","72.8","Measured",".105","Calculated","693.7","102","377"
"VT","J C McNeil","589","1","07-01-2017","6","1","55","",".4","Measured",".001","Calculated",".069","Measured","48.693","Calculated","74","Measured",".105","Calculated","705.7","102","377"
"VT","J C McNeil","589","1","07-01-2017","7","1","55","",".4","Measured",".001","Calculated",".065","Measured","46.989","Calculated","75.8","Measured",".105","Calculated","722.9","102","377"
"VT","J C McNeil","589","1","07-01-2017","8","1","56","",".5","Measured",".001","Calculated",".062","Measured","46.506","Calculated","78.7","Measured",".105","Calculated","750.1","102","377"
"VT","J C McNeil","589","1","07-01-2017","9","1","56","",".4","Measured",".001","Calculated",".065","Measured","47.275","Calculated","76.3","Measured",".105","Calculated","727.3","102","377"
"VT","J C McNeil","589","1","07-01-2017","10","1","56","",".4","Measured",".001","Calculated",".067","Measured","49.004","Calculated","76.7","Measured",".105","Calculated","731.4","102","377"
"VT","J C McNeil","589","1","07-01-2017","11","1","58","",".4","Measured",".001","Calculated",".055","Measured","40.766","Calculated","77.7","Measured",".105","Calculated","741.2","102","377"
"VT","J C McNeil","589","1","07-01-2017","12","1","58","",".4","Measured",".001","Calculated",".047","Measured","34.982","Calculated","78.1","Measured",".105","Calculated","744.3","102","377"
