"STATE","FACILITY_NAME","ORISPL_CODE","UNITID","OP_DATE","OP_HOUR","OP_TIME","GLOAD (MW)","SLOAD (1000lb/hr)","SO2_MASS (lbs)","SO2_MASS_MEASURE_FLG","SO2_RATE (lbs/mmBtu)","SO2_RATE_MEASURE_FLG","NOX_RATE (lbs/mmBtu)","NOX_RATE_MEASURE_FLG","NOX_MASS (lbs)","NOX_MASS_MEASURE_FLG","CO2_MASS (tons)","CO2_MASS_MEASURE_FLG","CO2_RATE (tons/mmBtu)","CO2_RATE_MEASURE_FLG","HEAT_INPUT (mmBtu)","FAC_ID","UNIT_ID"
"UT","Gadsby","3648","1","08-01-2017","0","0","","","","","","","","","","","","","","","","722","2498"
"UT","Gadsby","3648","1","08-01-2017","1","0","","","","","","","","","","","","","","","","722","2498"
"UT","Gadsby","3648","1","08-01-2017","2","0","","","","","","","","","","","","","","","","722","2498"
"UT","Gadsby","3648","1","08-01-2017","3","0","","","","","","","","","","","","","","","","722","2498"
"UT","Gadsby","3648","1","08-01-2017","4","0","","","","","","","","","","","","","","","","722","2498"
"UT","Gadsby","3648","1","08-01-2017","5","0","","","","","","","","","","","","","","","","722","2498"
"UT","Gadsby","3648","1","08-01-2017","6","0","","","","","","","","","","","","","","","","722","2498"
"UT","Gadsby","3648","1","08-01-2017","7","0","","","","","","","","","","","","","","","","722","2498"
"UT","Gadsby","3648","1","08-01-2017","8","0","","","","","","","","","","","","","","","","722","2498"
"UT","Gadsby","3648","1","08-01-2017","9","0","","","","","","","","","","","","","","","","722","2498"
"UT","Gadsby","3648","1","08-01-2017","10",".8","0","",".041","Measured",".001","Calculated",".058","Measured","3.921","Calculated","4","Measured",".059","Calculated","67.6","722","2498"
"UT","Gadsby","3648","1","08-01-2017","11","1","1","",".065","Measured",".001","Calculated",".059","Measured","6.366","Calculated","6.4","Measured",".059","Calculated","107.9","722","2498"
"UT","Gadsby","3648","1","08-01-2017","12","1","31","",".307","Measured",".001","Calculated",".134","Measured","68.514","Calculated","30.4","Measured",".059","Calculated","511.3","722","2498"
"UT","Gadsby","3648","1","08-01-2017","13","1","40","",".355","Measured",".001","Calculated",".168","Measured","99.473","Calculated","35.2","Measured",".059","Calculated","592.1","722","2498"
"UT","Gadsby","3648","1","08-01-2017","14","1","40","",".357","Measured",".001","Calculated",".18","Measured","107.1","Calculated","35.4","Measured",".059","Calculated","595","722","2498"
"UT","Gadsby","3648","1","08-01-2017","15","1","30","",".283","Measured",".001","Calculated",".153","Measured","72.201","Calculated","28","Measured",".059","Calculated","471.9","722","2498"
"UT","Gadsby","3648","1","08-01-2017","16","1","29","",".269","Measured",".001","Calculated",".146","Measured","65.423","Calculated","26.6","Measured",".059","Calculated","448.1","722","2498"
"UT","Gadsby","3648","1","08-01-2017","17","1","28","",".267","Measured",".001","Calculated",".151","Measured","67.089","Calculated","26.4","Measured",".059","Calculated","444.3","722","2498"
"UT","Gadsby","3648","1","08-01-2017","18","1","28","",".264","Measured",".001","Calculated",".147","Measured","64.548","Calculated","26.1","Measured",".059","Calculated","439.1","722","2498"
"UT","Gadsby","3648","1","08-01-2017","19",".73","18","",".137","Measured",".001","Calculated",".115","Measured","26.159","Calculated","13.505","Measured",".059","Calculated","227.468","722","2498"
